tchextid,studentuuid,stdextid,classcode
tch_20200710-165305_67,80fd9e89-c503-11ea-96b3-0242ac110002,std_1594642942242_267,fB83-Cx7i
tch_20200710-165305_47,80c9bde0-c503-11ea-89f8-0242ac110002,std_1594642942231_247,y4up-Rez6
tch_20200710-165305_53,8158de0c-c503-11ea-af23-0242ac110002,std_1594642943186_253,uHxj-Ls8t
tch_20200710-165305_55,839f72ac-c503-11ea-acee-0242ac110002,std_1594642947003_255,pumT-uF43
tch_20200710-165305_48,82e65ba2-c503-11ea-af23-0242ac110002,std_1594642945749_248,9MBt-Ty7V
tch_20200710-165305_61,8288f974-c503-11ea-89f8-0242ac110002,std_1594642945148_261,8Ms3-Zg37
tch_20200710-165305_63,869978fb-c503-11ea-af23-0242ac110002,std_1594642951994_263,AB43-mcac
tch_20200710-165305_69,85c5873a-c503-11ea-acee-0242ac110002,std_1594642950264_269,AuJ3-syn7
tch_20200710-165305_70,882aa056-c503-11ea-acee-0242ac110002,std_1594642954278_270,VJGe-9HGv
tch_20200710-165305_50,85e6cacd-c503-11ea-af23-0242ac110002,std_1594642950830_250,unZ3-8FYi
tch_20200710-165305_56,8638e1ff-c503-11ea-af23-0242ac110002,std_1594642951348_256,2wYz-Wg3K
tch_20200710-165305_57,89369230-c503-11ea-af23-0242ac110002,std_1594642956350_257,ebfW-4dCR
tch_20200710-165305_49,89745e77-c503-11ea-acee-0242ac110002,std_1594642956763_249,2J7z-onsB
tch_20200710-165305_71,8a907c70-c503-11ea-af23-0242ac110002,std_1594642958290_271,3Myu-6wFc
tch_20200710-165305_72,8cf017dc-c503-11ea-af23-0242ac110002,std_1594642962303_272,XqJ3-FmKc
tch_20200710-165305_65,8dc2d125-c503-11ea-af23-0242ac110002,std_1594642964007_265,9M6R-Ae27
tch_20200710-165305_51,8ad770fd-c503-11ea-89f8-0242ac110002,std_1594642959108_251,Fn9B-bt2h
tch_20200710-165305_64,89f352d3-c503-11ea-96b3-0242ac110002,std_1594642957612_264,v9R4-trc3
tch_20200710-165305_66,8ca68b36-c503-11ea-af23-0242ac110002,std_1594642962121_266,GfrE-v2X8
tch_20200710-165305_52,8e027252-c503-11ea-89f8-0242ac110002,std_1594642964423_252,7UBy-vDdQ
tch_20200710-165305_58,8ce6a1d3-c503-11ea-89f8-0242ac110002,std_1594642962563_258,3eAU-m3w8
tch_20200710-165305_59,8e57e511-c503-11ea-acee-0242ac110002,std_1594642964966_259,uGoB-i9Xf
tch_20200710-165305_74,91c43561-c503-11ea-89f8-0242ac110002,std_1594642970333_274,4h73-wd73
tch_20200710-165305_67,9094671c-c503-11ea-89f8-0242ac110002,std_1594642968722_267,fB83-Cx7i
tch_20200710-165305_73,8f5753dc-c503-11ea-89f8-0242ac110002,std_1594642966318_273,FcKF-Uptj
tch_20200710-165305_60,90117c17-c503-11ea-af23-0242ac110002,std_1594642967860_260,tvNc-RXiH
tch_20200710-165305_54,905a927b-c503-11ea-af23-0242ac110002,std_1594642968354_254,fYeE-QAQi
tch_20200710-165305_53,913d03ae-c503-11ea-89f8-0242ac110002,std_1594642969827_253,uHxj-Ls8t
tch_20200710-165305_63,93a5033c-c503-11ea-af23-0242ac110002,std_1594642973888_263,AB43-mcac
tch_20200710-165305_55,929874c2-c503-11ea-96b3-0242ac110002,std_1594642972091_255,pumT-uF43
tch_20200710-165305_61,93555bc5-c503-11ea-89f8-0242ac110002,std_1594642973340_261,8Ms3-Zg37
tch_20200710-165305_62,95cfd290-c503-11ea-89f8-0242ac110002,std_1594642977427_262,o6sK-64Pj
tch_20200710-165305_69,958f94f6-c503-11ea-acee-0242ac110002,std_1594642977071_269,AuJ3-syn7
tch_20200710-165305_75,942249aa-c503-11ea-89f8-0242ac110002,std_1594642974349_275,7dNR-H6m7
tch_20200710-165305_70,95fde6fe-c503-11ea-96b3-0242ac110002,std_1594642977805_270,VJGe-9HGv
tch_20200710-165305_68,95cd8892-c503-11ea-89f8-0242ac110002,std_1594642977427_268,frC3-923J
tch_20200710-165305_76,96836a79-c503-11ea-af23-0242ac110002,std_1594642978364_276,2627-A93L
tch_20200710-165305_56,9690d8a6-c503-11ea-acee-0242ac110002,std_1594642978780_256,2wYz-Wg3K
tch_20200710-165305_57,97d2cdaf-c503-11ea-89f8-0242ac110002,std_1594642980871_257,ebfW-4dCR
tch_20200710-165305_71,9962964b-c503-11ea-96b3-0242ac110002,std_1594642983514_271,3Myu-6wFc
tch_20200710-165305_64,9c102a18-c503-11ea-96b3-0242ac110002,std_1594642987998_264,v9R4-trc3
tch_20200710-165305_58,9cda3095-c503-11ea-acee-0242ac110002,std_1594642989316_258,3eAU-m3w8
tch_20200710-165305_65,9b8379ae-c503-11ea-96b3-0242ac110002,std_1594642987028_265,9M6R-Ae27
tch_20200710-165305_77,98e7247f-c503-11ea-89f8-0242ac110002,std_1594642982379_277,VTvH-9Xhi
tch_20200710-165305_78,9b520978-c503-11ea-89f8-0242ac110002,std_1594642986392_278,E98M-vMKi
tch_20200710-165305_72,9b01c6a9-c503-11ea-acee-0242ac110002,std_1594642986222_272,XqJ3-FmKc
tch_20200710-165305_66,9c1ed00b-c503-11ea-acee-0242ac110002,std_1594642988087_266,GfrE-v2X8
tch_20200710-165305_79,9db43c88-c503-11ea-89f8-0242ac110002,std_1594642990405_279,4u3g-2Q6c
tch_20200710-165305_74,9f021929-c503-11ea-acee-0242ac110002,std_1594642992931_274,4h73-wd73
tch_20200710-165305_67,9f6b3b53-c503-11ea-96b3-0242ac110002,std_1594642993611_267,fB83-Cx7i
tch_20200710-165305_59,9e32466c-c503-11ea-acee-0242ac110002,std_1594642991524_259,uGoB-i9Xf
tch_20200710-165305_60,a111bf4a-c503-11ea-af23-0242ac110002,std_1594642996396_260,tvNc-RXiH
tch_20200710-165305_81,a2791806-c503-11ea-af23-0242ac110002,std_1594642998429_281,bGfB-uTRe
tch_20200710-165305_80,a0166f8e-c503-11ea-89f8-0242ac110002,std_1594642994416_280,aV4j-THZz
tch_20200710-165305_73,9fef5f27-c503-11ea-acee-0242ac110002,std_1594642994493_273,FcKF-Uptj
tch_20200710-165305_70,a51f0a30-c503-11ea-acee-0242ac110002,std_1594643003190_270,VJGe-9HGv
tch_20200710-165305_62,a41b7d34-c503-11ea-96b3-0242ac110002,std_1594643001490_262,o6sK-64Pj
tch_20200710-165305_69,a426eebb-c503-11ea-89f8-0242ac110002,std_1594643001557_269,AuJ3-syn7
tch_20200710-165305_63,a2b84412-c503-11ea-acee-0242ac110002,std_1594642999152_263,AB43-mcac
tch_20200710-165305_75,a4df1b55-c503-11ea-96b3-0242ac110002,std_1594643002765_275,7dNR-H6m7
tch_20200710-165305_82,a4e02c74-c503-11ea-89f8-0242ac110002,std_1594643002443_282,cbcL-V3f4
tch_20200710-165305_76,a6c762f3-c503-11ea-96b3-0242ac110002,std_1594643005958_276,2627-A93L
tch_20200710-165305_61,a401da75-c503-11ea-96b3-0242ac110002,std_1594643001326_261,8Ms3-Zg37
tch_20200710-165305_84,a9ab97d2-c503-11ea-96b3-0242ac110002,std_1594643010469_284,7F6x-RhY7
tch_20200710-165305_68,a675730b-c503-11ea-acee-0242ac110002,std_1594643005400_268,frC3-923J
tch_20200710-165305_83,a7434a51-c503-11ea-96b3-0242ac110002,std_1594643006455_283,g49z-qdwv
tch_20200710-165305_64,a99e2988-c503-11ea-89f8-0242ac110002,std_1594643010731_264,v9R4-trc3
tch_20200710-165305_71,a9a7c729-c503-11ea-96b3-0242ac110002,std_1594643010707_271,3Myu-6wFc
tch_20200710-165305_65,aa15cb5b-c503-11ea-96b3-0242ac110002,std_1594643011481_265,9M6R-Ae27
tch_20200710-165305_78,abc8f8db-c503-11ea-89f8-0242ac110002,std_1594643014359_278,E98M-vMKi
tch_20200710-165305_74,ac9c4e4b-c503-11ea-acee-0242ac110002,std_1594643015726_274,4h73-wd73
tch_20200710-165305_85,ac0788f8-c503-11ea-af23-0242ac110002,std_1594643014482_285,qZz9-rihD
tch_20200710-165305_79,ac8fa4cc-c503-11ea-acee-0242ac110002,std_1594643015695_279,4u3g-2Q6c
tch_20200710-165305_77,ab28738d-c503-11ea-89f8-0242ac110002,std_1594643013323_277,VTvH-9Xhi
tch_20200710-165305_66,ac71954f-c503-11ea-af23-0242ac110002,std_1594643015484_266,GfrE-v2X8
tch_20200710-165305_72,ac1b5f2a-c503-11ea-89f8-0242ac110002,std_1594643014904_272,XqJ3-FmKc
tch_20200710-165305_86,ae730a91-c503-11ea-acee-0242ac110002,std_1594643018495_286,u63e-Gi9s
tch_20200710-165305_67,ae2bc7f3-c503-11ea-acee-0242ac110002,std_1594643018379_267,fB83-Cx7i
tch_20200710-165305_81,b04cfa3f-c503-11ea-89f8-0242ac110002,std_1594643021945_281,bGfB-uTRe
tch_20200710-165305_80,b0e590b1-c503-11ea-acee-0242ac110002,std_1594643022944_280,aV4j-THZz
tch_20200710-165305_87,b0d47a22-c503-11ea-af23-0242ac110002,std_1594643022507_287,fNH7-w7Zc
tch_20200710-165305_88,b33c0411-c503-11ea-acee-0242ac110002,std_1594643026518_288,z6D8-2R97
tch_20200710-165305_69,b3742b33-c503-11ea-89f8-0242ac110002,std_1594643027252_269,AuJ3-syn7
tch_20200710-165305_73,b18d69c1-c503-11ea-af23-0242ac110002,std_1594643024049_273,FcKF-Uptj
tch_20200710-165305_82,b52d9b9f-c503-11ea-af23-0242ac110002,std_1594643030107_282,cbcL-V3f4
tch_20200710-165305_70,b35f6a7c-c503-11ea-96b3-0242ac110002,std_1594643027101_270,VJGe-9HGv
tch_20200710-165305_75,b529f1a6-c503-11ea-89f8-0242ac110002,std_1594643030106_275,7dNR-H6m7
tch_20200710-165305_89,b59e375c-c503-11ea-96b3-0242ac110002,std_1594643030531_289,m7Nu-4dmo
tch_20200710-165305_76,b5447ee2-c503-11ea-89f8-0242ac110002,std_1594643030236_276,2627-A93L
tch_20200710-165305_91,ba6164a6-c503-11ea-96b3-0242ac110002,std_1594643038557_291,eu7U-DE26
tch_20200710-165305_84,b6d9761c-c503-11ea-96b3-0242ac110002,std_1594643032939_284,7F6x-RhY7
tch_20200710-165305_68,b72f37c4-c503-11ea-96b3-0242ac110002,std_1594643033496_268,frC3-923J
tch_20200710-165305_90,b8021822-c503-11ea-af23-0242ac110002,std_1594643034544_290,GV7V-4cMF
tch_20200710-165305_71,ba3dafa3-c503-11ea-acee-0242ac110002,std_1594643038632_271,3Myu-6wFc
tch_20200710-165305_83,b7731e10-c503-11ea-af23-0242ac110002,std_1594643033931_283,g49z-qdwv
tch_20200710-165305_92,bcc78f9f-c503-11ea-acee-0242ac110002,std_1594643042568_292,F3EP-9xw3
tch_20200710-165305_74,bbf0901c-c503-11ea-acee-0242ac110002,std_1594643041467_274,4h73-wd73
tch_20200710-165305_93,bf31d8d2-c503-11ea-af23-0242ac110002,std_1594643046580_293,NKM8-ETL8
tch_20200710-165305_77,bcd10575-c503-11ea-96b3-0242ac110002,std_1594643042927_277,VTvH-9Xhi
tch_20200710-165305_86,bd554fcb-c503-11ea-af23-0242ac110002,std_1594643043812_286,u63e-Gi9s
tch_20200710-165305_78,bb377910-c503-11ea-96b3-0242ac110002,std_1594643040249_278,E98M-vMKi
tch_20200710-165305_85,bc58ef58-c503-11ea-acee-0242ac110002,std_1594643042169_285,qZz9-rihD
tch_20200710-165305_72,bd0ad99a-c503-11ea-af23-0242ac110002,std_1594643043325_272,XqJ3-FmKc
tch_20200710-165305_81,c05faa60-c503-11ea-96b3-0242ac110002,std_1594643048905_281,bGfB-uTRe
tch_20200710-165305_94,c19284f5-c503-11ea-96b3-0242ac110002,std_1594643050594_294,9pW8-43Ef
tch_20200710-165305_87,c1ec169d-c503-11ea-acee-0242ac110002,std_1594643051502_287,fNH7-w7Zc
tch_20200710-165305_88,c1fb5836-c503-11ea-89f8-0242ac110002,std_1594643051543_288,z6D8-2R97
tch_20200710-165305_95,c3f79e16-c503-11ea-89f8-0242ac110002,std_1594643054605_295,BfD9-UNek
tch_20200710-165305_82,c3d548c6-c503-11ea-89f8-0242ac110002,std_1594643054701_282,cbcL-V3f4
tch_20200710-165305_73,c2fc2729-c503-11ea-89f8-0242ac110002,std_1594643053247_273,FcKF-Uptj
tch_20200710-165305_76,c61f38fb-c503-11ea-89f8-0242ac110002,std_1594643058564_276,2627-A93L
tch_20200710-165305_89,c5bf8ce3-c503-11ea-acee-0242ac110002,std_1594643057878_289,m7Nu-4dmo
tch_20200710-165305_75,c5820e16-c503-11ea-acee-0242ac110002,std_1594643057515_275,7dNR-H6m7
tch_20200710-165305_91,c783d202-c503-11ea-89f8-0242ac110002,std_1594643060878_291,eu7U-DE26
tch_20200710-165305_96,c6590dcd-c503-11ea-96b3-0242ac110002,std_1594643058619_296,49ZV-9t8Z
tch_20200710-165305_84,c793fe1f-c503-11ea-acee-0242ac110002,std_1594643060987_284,7F6x-RhY7
tch_20200710-165305_97,c8bdb156-c503-11ea-96b3-0242ac110002,std_1594643062634_297,M8my-Uih6
tch_20200710-165305_90,c7fdbd17-c503-11ea-acee-0242ac110002,std_1594643061705_290,GV7V-4cMF
tch_20200710-165305_98,cb2450c4-c503-11ea-96b3-0242ac110002,std_1594643066648_298,9QbZ-27yn
tch_20200710-165305_83,c943f811-c503-11ea-89f8-0242ac110002,std_1594643063837_283,g49z-qdwv
tch_20200710-165305_92,cab27cf0-c503-11ea-af23-0242ac110002,std_1594643066228_292,F3EP-9xw3
tch_20200710-165305_77,ccf0faa4-c503-11ea-89f8-0242ac110002,std_1594643069982_277,VTvH-9Xhi
tch_20200710-165305_93,cc7031ab-c503-11ea-af23-0242ac110002,std_1594643069159_293,NKM8-ETL8
tch_20200710-165305_86,cd079010-c503-11ea-89f8-0242ac110002,std_1594643070164_286,u63e-Gi9s
tch_20200710-165305_78,cdd0d40d-c503-11ea-acee-0242ac110002,std_1594643071417_278,E98M-vMKi
tch_20200710-165305_80,cdcd035d-c503-11ea-89f8-0242ac110002,std_1594643071418_280,aV4j-THZz
tch_20200710-165305_99,cd8cec8b-c503-11ea-acee-0242ac110002,std_1594643070661_299,Q2k6-EcVf
tch_20200710-165305_79,cdcdc6aa-c503-11ea-acee-0242ac110002,std_1594643071418_279,4u3g-2Q6c
tch_20200710-165305_81,cf43762a-c503-11ea-af23-0242ac110002,std_1594643073882_281,bGfB-uTRe
tch_20200710-165305_85,cde5e218-c503-11ea-acee-0242ac110002,std_1594643071615_285,qZz9-rihD
tch_20200710-165305_100,cfe90552-c503-11ea-96b3-0242ac110002,std_1594643074674_300,Muaf-UM4a
tch_20200710-165305_88,d2788978-c503-11ea-af23-0242ac110002,std_1594643079261_288,z6D8-2R97
tch_20200710-165305_94,d2181a5a-c503-11ea-acee-0242ac110002,std_1594643078629_294,9pW8-43Ef
tch_20200710-165305_87,d2467d72-c503-11ea-89f8-0242ac110002,std_1594643078900_287,fNH7-w7Zc
tch_20200710-174302_2,d4b42229-c503-11ea-af23-0242ac110002,std_1594643082716_302,26Q2-VUu7
tch_20200710-174302_1,d252d99d-c503-11ea-af23-0242ac110002,std_1594643078686_301,o9RN-H4MW
tch_20200710-165305_82,d4db0af0-c503-11ea-89f8-0242ac110002,std_1594643083294_282,cbcL-V3f4
tch_20200710-165305_95,d4712563-c503-11ea-af23-0242ac110002,std_1594643082589_295,BfD9-UNek
tch_20200710-165305_91,d57e0117-c503-11ea-acee-0242ac110002,std_1594643084351_291,eu7U-DE26
tch_20200710-165305_84,d6b437ea-c503-11ea-af23-0242ac110002,std_1594643086379_284,7F6x-RhY7
tch_20200710-165305_89,d5514c10-c503-11ea-89f8-0242ac110002,std_1594643084045_289,m7Nu-4dmo
tch_20200710-165305_96,d6892ffa-c503-11ea-89f8-0242ac110002,std_1594643086076_296,49ZV-9t8Z
tch_20200710-165305_92,da951b99-c503-11ea-96b3-0242ac110002,std_1594643092890_292,F3EP-9xw3
tch_20200710-165305_97,d827ebcd-c503-11ea-96b3-0242ac110002,std_1594643088822_297,M8my-Uih6
tch_20200710-174302_3,d7234d29-c503-11ea-acee-0242ac110002,std_1594643086738_303,zdAN-Yet2
tch_20200710-174302_4,d9813a3d-c503-11ea-96b3-0242ac110002,std_1594643090759_304,wBqX-Tzf9
tch_20200710-165305_90,d908fcbb-c503-11ea-89f8-0242ac110002,std_1594643090293_290,GV7V-4cMF
tch_20200710-165305_98,d9911849-c503-11ea-acee-0242ac110002,std_1594643091171_298,9QbZ-27yn
tch_20200710-165305_86,dbd255c0-c503-11ea-acee-0242ac110002,std_1594643094948_286,u63e-Gi9s
tch_20200710-174302_5,dbe6a1df-c503-11ea-89f8-0242ac110002,std_1594643094776_305,2KaZ-nBM8
tch_20200710-165305_83,da4acbdc-c503-11ea-af23-0242ac110002,std_1594643092384_283,g49z-qdwv
tch_20200710-165305_93,db3d68f9-c503-11ea-96b3-0242ac110002,std_1594643093980_293,NKM8-ETL8
tch_20200710-165305_99,ddb6ce05-c503-11ea-89f8-0242ac110002,std_1594643098128_299,Q2k6-EcVf
tch_20200710-165305_100,e0292d16-c503-11ea-af23-0242ac110002,std_1594643102229_300,Muaf-UM4a
tch_20200710-174302_7,e0b540e8-c503-11ea-96b3-0242ac110002,std_1594643102811_307,L2tw-Ww27
tch_20200710-165305_85,df823f25-c503-11ea-af23-0242ac110002,std_1594643101129_285,qZz9-rihD
tch_20200710-174302_6,de4f8b2d-c503-11ea-acee-0242ac110002,std_1594643098793_306,MuAm-29Xu
tch_20200710-165305_88,e11d7824-c503-11ea-acee-0242ac110002,std_1594643103819_288,z6D8-2R97
tch_20200710-174302_1,e3cda448-c503-11ea-96b3-0242ac110002,std_1594643108367_301,o9RN-H4MW
tch_20200710-165305_87,e32f1a57-c503-11ea-89f8-0242ac110002,std_1594643107317_287,fNH7-w7Zc
tch_20200710-165305_94,e1a06425-c503-11ea-89f8-0242ac110002,std_1594643104711_294,9pW8-43Ef
tch_20200710-174302_2,e37c015e-c503-11ea-96b3-0242ac110002,std_1594643107821_302,26Q2-VUu7
tch_20200710-165305_95,e47afacd-c503-11ea-89f8-0242ac110002,std_1594643109463_295,BfD9-UNek
tch_20200710-174302_8,e312dfa5-c503-11ea-96b3-0242ac110002,std_1594643106832_308,dP3r-ZtjX
tch_20200710-165305_89,e67bad21-c503-11ea-96b3-0242ac110002,std_1594643112848_289,m7Nu-4dmo
tch_20200710-174302_9,e57b544b-c503-11ea-89f8-0242ac110002,std_1594643110846_309,T3fK-Nrgm
tch_20200710-165305_91,e56449da-c503-11ea-acee-0242ac110002,std_1594643111004_291,eu7U-DE26
tch_20200710-165305_92,e803fb4b-c503-11ea-96b3-0242ac110002,std_1594643115439_292,F3EP-9xw3
tch_20200710-174302_10,e7ddfc60-c503-11ea-af23-0242ac110002,std_1594643114869_310,RP2Q-6a4y
tch_20200710-174302_3,e875f696-c503-11ea-acee-0242ac110002,std_1594643116165_303,zdAN-Yet2
tch_20200710-165305_96,e7e1a5ca-c503-11ea-96b3-0242ac110002,std_1594643115191_296,49ZV-9t8Z
tch_20200710-165305_90,e9f6f1a5-c503-11ea-96b3-0242ac110002,std_1594643118689_290,GV7V-4cMF
tch_20200710-165305_97,e858354a-c503-11ea-96b3-0242ac110002,std_1594643115961_297,M8my-Uih6
tch_20200710-174302_5,eb66fbf0-c503-11ea-af23-0242ac110002,std_1594643121107_305,2KaZ-nBM8
tch_20200710-174302_11,ea50a9d1-c503-11ea-af23-0242ac110002,std_1594643118954_311,tNEb-tML9
tch_20200710-174302_4,e9771327-c503-11ea-89f8-0242ac110002,std_1594643117859_304,wBqX-Tzf9
tch_20200710-174302_12,ecb610d0-c503-11ea-af23-0242ac110002,std_1594643122976_312,DnU3-8Nf9
tch_20200710-165305_98,eab2ee8a-c503-11ea-af23-0242ac110002,std_1594643119906_298,9QbZ-27yn
tch_20200710-165305_100,ee21135f-c503-11ea-96b3-0242ac110002,std_1594643125688_300,Muaf-UM4a
tch_20200710-165305_99,edfa784d-c503-11ea-96b3-0242ac110002,std_1594643125436_299,Q2k6-EcVf
tch_20200710-165305_93,ece0ca50-c503-11ea-96b3-0242ac110002,std_1594643123592_293,NKM8-ETL8
tch_20200710-174302_13,ef1f223c-c503-11ea-acee-0242ac110002,std_1594643126999_313,LpPD-Zc6w
tch_20200710-174302_6,f0f568e5-c503-11ea-96b3-0242ac110002,std_1594643130422_306,MuAm-29Xu
tch_20200710-174302_14,f1832960-c503-11ea-af23-0242ac110002,std_1594643131021_314,z4T6-9Cvn
tch_20200710-174302_2,f2a0a77b-c503-11ea-96b3-0242ac110002,std_1594643133229_302,26Q2-VUu7
tch_20200710-174302_7,ef8e5eef-c503-11ea-96b3-0242ac110002,std_1594643128077_307,L2tw-Ww27
tch_20200710-165305_94,f2a22e66-c503-11ea-acee-0242ac110002,std_1594643133160_294,9pW8-43Ef
tch_20200710-174302_9,f4ec1e1a-c503-11ea-96b3-0242ac110002,std_1594643137090_309,T3fK-Nrgm
tch_20200710-174302_8,f3d2e59b-c503-11ea-acee-0242ac110002,std_1594643135231_308,dP3r-ZtjX
tch_20200710-174302_1,f25b88aa-c503-11ea-96b3-0242ac110002,std_1594643132776_301,o9RN-H4MW
tch_20200710-165305_95,f3441398-c503-11ea-af23-0242ac110002,std_1594643134289_295,BfD9-UNek
tch_20200710-174302_15,f3eb0244-c503-11ea-89f8-0242ac110002,std_1594643135045_315,ZEAg-N4WK
tch_20200710-174302_16,f6501aec-c503-11ea-acee-0242ac110002,std_1594643139072_316,o4ro-6mRN
tch_20200710-174302_3,f82a31b2-c503-11ea-af23-0242ac110002,std_1594643142514_303,zdAN-Yet2
tch_20200710-165305_96,f946781b-c503-11ea-96b3-0242ac110002,std_1594643144385_296,49ZV-9t8Z
tch_20200710-174302_17,f8b0a00b-c503-11ea-89f8-0242ac110002,std_1594643143103_317,vLUy-bJf3
tch_20200710-174302_10,f6db6af8-c503-11ea-af23-0242ac110002,std_1594643140336_310,RP2Q-6a4y
tch_20200710-174302_11,fabcc3be-c503-11ea-89f8-0242ac110002,std_1594643146817_311,tNEb-tML9
tch_20200710-165305_97,fa2f50f2-c503-11ea-af23-0242ac110002,std_1594643145892_297,M8my-Uih6
tch_20200710-174302_19,fd8580d8-c503-11ea-89f8-0242ac110002,std_1594643151151_319,o69c-wNYh
tch_20200710-174302_18,fb193b8c-c503-11ea-acee-0242ac110002,std_1594643147126_318,9Lp3-yZrh
tch_20200710-174302_12,fc00b618-c503-11ea-acee-0242ac110002,std_1594643148971_312,DnU3-8Nf9
tch_20200710-174302_5,fa820528-c503-11ea-89f8-0242ac110002,std_1594643146436_305,2KaZ-nBM8
tch_20200710-165305_98,fce32613-c503-11ea-96b3-0242ac110002,std_1594643150415_298,9QbZ-27yn
tch_20200710-174302_4,fad55514-c503-11ea-89f8-0242ac110002,std_1594643146988_304,wBqX-Tzf9
tch_20200710-174302_14,00bf9d7c-c504-11ea-af23-0242ac110002,std_1594643156892_314,z4T6-9Cvn
tch_20200710-174302_13,ff82629d-c503-11ea-acee-0242ac110002,std_1594643154829_313,LpPD-Zc6w
tch_20200710-165305_100,fe49e2a9-c503-11ea-89f8-0242ac110002,std_1594643152772_300,Muaf-UM4a
tch_20200710-174302_7,0158a900-c504-11ea-af23-0242ac110002,std_1594643157937_307,L2tw-Ww27
tch_20200710-165305_99,ff4c84e0-c503-11ea-af23-0242ac110002,std_1594643154477_299,Q2k6-EcVf
tch_20200710-174302_2,0128980b-c504-11ea-89f8-0242ac110002,std_1594643157615_302,26Q2-VUu7
tch_20200710-174302_20,fffb3b97-c503-11ea-96b3-0242ac110002,std_1594643155175_320,PvFM-3EK2
tch_20200710-174302_6,001e0619-c504-11ea-96b3-0242ac110002,std_1594643155860_306,MuAm-29Xu
tch_20200710-174302_9,030c9a8f-c504-11ea-89f8-0242ac110002,std_1594643160778_309,T3fK-Nrgm
tch_20200710-174302_21,0251ae97-c504-11ea-96b3-0242ac110002,std_1594643159201_321,86wG-U38i
tch_20200710-174302_1,03c870d7-c504-11ea-acee-0242ac110002,std_1594643161980_301,o9RN-H4MW
tch_20200710-174302_8,036f53a1-c504-11ea-96b3-0242ac110002,std_1594643161371_308,dP3r-ZtjX
tch_20200710-174302_16,06a88666-c504-11ea-96b3-0242ac110002,std_1594643166821_316,o4ro-6mRN
tch_20200710-174302_15,05417c38-c504-11ea-acee-0242ac110002,std_1594643164474_315,ZEAg-N4WK
tch_20200710-174302_17,087b98ad-c504-11ea-89f8-0242ac110002,std_1594643169862_317,vLUy-bJf3
tch_20200710-174302_22,04b73ce2-c504-11ea-af23-0242ac110002,std_1594643163225_322,2Z67-V8ti
tch_20200710-174302_10,08a0fa26-c504-11ea-af23-0242ac110002,std_1594643170144_310,RP2Q-6a4y
