stdextid,groupid,tchextid
std_1593698422538_6,cbaee300-9241-4fda-9527-b6162b22dc7b,tch_20200702-191603_6
std_1593698251670_5,cb68ff8f-e47f-4fa4-86f5-abfec64db13a,tch_20200702-191603_5
std_1593698768160_9,f252cfeb-d32f-4cce-a98e-84f96e0045f9,tch_20200702-191603_9
std_1593698793307_10,5854a707-2faa-4a4f-93d8-ca6034e94105,tch_20200702-191603_10
std_1593698464740_8,62f54533-6bc1-4b58-a63c-4e2c1a2f4ccc,tch_20200702-191603_8
std_1593698466236_7,216c56a3-8a6b-4c86-8c2b-b00c2e93a7c7,tch_20200702-191603_7
std_1593698292127_6,01cd9fe4-df98-4083-9f37-4f12532d9e0f,tch_20200702-191603_6
std_1593698638518_9,ece959cf-14ba-451b-90c6-853f4b38c0d4,tch_20200702-191603_9
std_1593698659370_10,3c1af3d5-be2d-407a-8141-c060b84dd2a5,tch_20200702-191603_10
std_1593698334668_8,312cec9a-1dd6-4076-b3f2-527a137f74a8,tch_20200702-191603_8
std_1593698848007_12,a027b012-7efa-414f-a5eb-fbaa47e79226,tch_20200702-191603_12
std_1593698847371_11,7e37882f-2770-4f2b-872c-681954388893,tch_20200702-191603_11
std_1593698337573_7,ebe545e2-f051-442e-8c3b-20f1608372dd,tch_20200702-191603_7
std_1593698509340_9,c7da050d-d513-40d4-87f7-22f90089e1ae,tch_20200702-191603_9
std_1593698522555_10,249f7429-a515-412b-9b94-525c18e07fd2,tch_20200702-191603_10
std_1593698718998_12,d4bf8331-87ba-4130-b44f-7d0efac01310,tch_20200702-191603_12
std_1593698719848_11,c0691bd7-1090-4986-b141-f99bf6f51c05,tch_20200702-191603_11
std_1593698888355_13,8627840e-245a-4fd8-bb47-65564037c20a,tch_20200702-191603_13
std_1593698381656_9,c7dfa95b-0aad-41a0-a318-1a621ef562b7,tch_20200702-191603_9
std_1593698390780_10,00bcc0a3-c668-4520-b45e-a607c827573a,tch_20200702-191603_10
std_1593698592729_12,a454c699-e243-4607-913d-9ed71466ad16,tch_20200702-191603_12
std_1593698927519_14,a82b41f4-40e8-4373-9d89-325f278214b0,tch_20200702-191603_14
std_1593698586849_11,e91b71fb-10ca-4053-be68-4afdf66864c6,tch_20200702-191603_11
std_1593698758018_13,d008ac79-acb1-4094-bdaf-aacd528b19be,tch_20200702-191603_13
std_1593698940579_15,89cb9961-4336-4045-b893-d2d0550df6b9,tch_20200702-191603_15
std_1593698465837_12,f84a4aa7-bf60-4f90-9b54-dfff806c521d,tch_20200702-191603_12
std_1593698798217_14,ddd4cf6e-bf58-4599-b280-3e98e671a1ac,tch_20200702-191603_14
std_1593698455439_11,6f50f6a8-f5d8-4a69-97de-632ea2a5187a,tch_20200702-191603_11
std_1593698811504_15,056a619e-3742-4be2-b886-c0670572d6e3,tch_20200702-191603_15
std_1593698624647_13,122d3964-414d-42a9-b417-677028b1692a,tch_20200702-191603_13
std_1593698982293_16,85c75fce-a42b-4639-8269-cac1825c3fdb,tch_20200702-191603_16
std_1593698667326_14,fb365abc-949e-49ca-9b53-de7e0ac9f39e,tch_20200702-191603_14
std_1593698488194_13,a0982a65-fe27-4817-bac9-000fd6d79f0d,tch_20200702-191603_13
std_1593698679389_15,49e7e1ca-0f89-4120-be30-a2b869894eb3,tch_20200702-191603_15
std_1593698847763_16,07976f59-6abd-4c09-9e11-8b6643cfdc29,tch_20200702-191603_16
std_1593698530833_14,2c232b2a-3c2b-4c47-a600-7473492e5b29,tch_20200702-191603_14
std_1593699035940_17,08437eb3-19a8-4f87-aa05-be33ef3a4fcc,tch_20200702-191603_17
std_1593698544132_15,8f125eda-f6a0-4891-99ee-00a5af577f40,tch_20200702-191603_15
std_1593699055268_18,a93f8df4-021f-4c57-8152-c88dce5e0cb0,tch_20200702-191603_18
std_1593698714132_16,49865c41-6d25-438b-9e31-dc3196d8d267,tch_20200702-191603_16
std_1593699062582_19,bcd0fa97-baa9-4352-a2a6-daabaeb86b1c,tch_20200702-191603_19
std_1593698898639_17,d57a0eb7-c040-4b23-88ec-70edd8b6b55c,tch_20200702-191603_17
std_1593698924933_18,b34a1c68-bb47-4687-9d07-30f5d81806dd,tch_20200702-191603_18
std_1593698581554_16,f9e9d991-1b8e-411e-a509-0a54eb759e6e,tch_20200702-191603_16
std_1593698930041_19,186c03fd-c70a-4ccb-8a15-6786ad145e24,tch_20200702-191603_19
std_1593698754795_17,525f8d78-8eea-4ca3-bb6c-a9016548434e,tch_20200702-191603_17
std_1593699117595_20,ce61ce46-5d19-4f5c-ad80-51c899b4c9e7,tch_20200702-191603_20
std_1593698788632_18,79326fa9-f46d-44f1-8b05-b0a8bb81e96e,tch_20200702-191603_18
std_1593698796342_19,2cc9627c-fef3-408f-911c-b6cf17ef5553,tch_20200702-191603_19
std_1593698624055_17,57f5edf2-8bfc-4301-95fc-d0dcfa6e0c2e,tch_20200702-191603_17
std_1593699157315_21,2ed91840-7ac5-405f-9638-ee22b4294e7f,tch_20200702-191603_21
std_1593698985233_20,5f9fe81b-48ef-4288-91ee-d712f641b22a,tch_20200702-191603_20
std_1593698653691_18,b08e1bed-02da-477f-b73a-ed7f08e4ce1a,tch_20200702-191603_18
std_1593699175374_22,f5b45d31-f574-4290-a6a3-f83f528f8326,tch_20200702-191603_22
std_1593698662153_19,9292a189-0a60-487f-995b-7e47a33cc9a2,tch_20200702-191603_19
std_1593698850561_20,81909564-3729-4fe9-9f68-622e53b9a977,tch_20200702-191603_20
std_1593699024829_21,ebd58880-36b5-4e9b-b7a4-8c57d4f1bb50,tch_20200702-191603_21
std_1593699192550_23,43788aa1-43f4-4e8c-acb5-4fa51e53a399,tch_20200702-191603_23
std_1593699046084_22,d6ef5664-55b1-405e-8d4b-db439991a5c0,tch_20200702-191603_22
std_1593698718214_20,27258d58-e454-4cac-9631-02ec4859e82d,tch_20200702-191603_20
std_1593699232704_24,fce7e95b-6408-4acb-95fd-55eb06d93f8e,tch_20200702-191603_24
std_1593698886723_21,2111b451-9190-4a9d-9faa-a723bb605839,tch_20200702-191603_21
std_1593699061975_23,ad206991-d50b-4b80-8e4e-c4a8484bff27,tch_20200702-191603_23
std_1593698917560_22,eebc67b7-47b0-4547-a928-0165c6ec3075,tch_20200702-191603_22
std_1593699263796_25,27380efd-6edd-4767-90eb-47a9934732f1,tch_20200702-191603_25
std_1593699101810_24,a988fc0b-7e7c-4bcd-9b48-b516e90d5548,tch_20200702-191603_24
std_1593698749116_21,ccee7c2c-65cd-474d-b8be-7c25ab499ae7,tch_20200702-191603_21
std_1593698927813_23,17919ef9-5abc-423a-9a60-772cd84a875e,tch_20200702-191603_23
std_1593699268540_26,25190a57-ba00-4385-95cc-8601a39d2ca8,tch_20200702-191603_26
std_1593698777233_22,4a8836e0-d2ee-48f6-a178-8177f8c3b463,tch_20200702-191603_22
std_1593699135983_25,12be67de-9f6c-47a3-b541-38fa81e0fd6b,tch_20200702-191603_25
std_1593698967842_24,6d2973cc-0959-49ae-827a-a65266936955,tch_20200702-191603_24
std_1593699135861_26,1c235257-f86b-4d1f-b8e3-601082aa1917,tch_20200702-191603_26
std_1593698800734_23,b6f3e730-eb81-4a52-8813-35a21e3e9342,tch_20200702-191603_23
std_1593699316132_27,51efa986-3e81-432a-83d3-1387c52f4998,tch_20200702-191603_27
std_1593699328286_28,5320202b-3add-4c4f-9539-4b2ad4babc3f,tch_20200702-191603_28
std_1593698999146_25,6b6c6e01-1122-492d-9b35-6c4fa361f474,tch_20200702-191603_25
std_1593698840159_24,36838a26-732a-48cd-b639-164fad63ee76,tch_20200702-191603_24
std_1593699005470_26,35546248-3aa6-4978-b3d3-052e0ff5c5c9,tch_20200702-191603_26
std_1593699192792_27,408da9d4-18d6-4950-b01e-f002292dbdd4,tch_20200702-191603_27
std_1593698875837_25,e7d7b02a-0e08-495d-9a5f-fbe3cd7b4cdd,tch_20200702-191603_25
std_1593699194396_28,4f495652-77c6-4daf-9f0b-04b6ad588759,tch_20200702-191603_28
std_1593698869772_26,89927d4c-0e49-471f-bf9c-30177b8a7c86,tch_20200702-191603_26
std_1593699391199_29,335d2ee2-214a-45ce-9956-9edccb9a362b,tch_20200702-191603_29
std_1593699058491_27,f3e7a6c8-955b-47ec-9c98-43bb6dcb7f0b,tch_20200702-191603_27
std_1593699410458_30,7afdcd7d-6fee-4333-9a1d-2694506ab441,tch_20200702-191603_30
std_1593699064536_28,2c7f6d54-6840-405b-b44a-6729acc09168,tch_20200702-191603_28
std_1593699262054_29,2ea6b2c0-a147-4440-8c07-638f49a38b83,tch_20200702-191603_29
std_1593698923791_27,91a35f10-aeb2-42f0-b168-5d6d4a39476d,tch_20200702-191603_27
std_1593698936935_28,72dca0f2-1a39-4870-84a7-4e740b91e508,tch_20200702-191603_28
std_1593699275434_30,2dd50434-e1b4-4349-b10f-b0918110fc59,tch_20200702-191603_30
std_1593699446298_31,ccf28633-13ea-4cae-9118-818abae4e68e,tch_20200702-191603_31
std_1593699475875_32,fa658891-6f95-4f0a-b73f-4685b011f096,tch_20200702-191603_32
std_1593699132177_29,9fa22645-a1b7-4b3f-b3e9-1e9dd8b98deb,tch_20200702-191603_29
std_1593699142032_30,8e912dcf-0da2-4032-af5e-3525f5152286,tch_20200702-191603_30
std_1593699305224_31,c0c2ff74-1b59-4e6a-a98f-d0b25a584caf,tch_20200702-191603_31
std_1593699492592_33,6dd4e5ed-3b19-4f40-b477-a49438017186,tch_20200702-191603_33
std_1593699339381_32,90e7b123-0128-4e66-97ea-3e41f0e5afa7,tch_20200702-191603_32
std_1593698995439_29,32f062d6-3e21-443f-a01a-ab0691897b9e,tch_20200702-191603_29
std_1593699003993_30,b5ec9ecb-6184-4b76-898d-b85eed9c2d1a,tch_20200702-191603_30
std_1593699176028_31,56eebac5-4504-4a5b-94e0-d0f0dc501388,tch_20200702-191603_31
std_1593699534144_35,46964c57-ed39-4bee-8f11-dd313ee3fd10,tch_20200702-191603_35
std_1593699355975_33,1168f39c-862e-4fdc-83ab-56b79681a6cb,tch_20200702-191603_33
std_1593699204677_32,85ebe756-fa03-46f6-92f5-cf9c6aa35b0b,tch_20200702-191603_32
std_1593699039344_31,21b22e20-76d5-476f-8929-64e2ae845555,tch_20200702-191603_31
std_1593699560912_34,e87d6596-f67c-4f96-bfc4-a6a0ff379098,tch_20200702-191603_34
std_1593699401221_35,d7f9d5ef-86de-4584-8bed-0be2683f04b3,tch_20200702-191603_35
std_1593699224159_33,858fb61a-bcd2-4c26-a3f6-3805cd037448,tch_20200702-191603_33
std_1593699078897_32,34fbe0af-34c2-47e5-9482-a1802940a723,tch_20200702-191603_32
std_1593699594142_36,a7afa1d0-479c-42fa-8366-77423f034501,tch_20200702-191603_36
std_1593699419837_34,e7dc955d-1c60-495b-9a77-14402e61130c,tch_20200702-191603_34
std_1593699622261_37,9d311b9e-68aa-4b65-8d10-8985f8e0aa2c,tch_20200702-191603_37
std_1593699269822_35,f7405fae-de62-4611-8f43-0f5cbf3a1198,tch_20200702-191603_35
std_1593699088512_33,d27f2a43-299c-4b66-8cbc-b54430979c88,tch_20200702-191603_33
std_1593699462500_36,6b521ac1-5138-4c3e-94c4-df3498d49add,tch_20200702-191603_36
std_1593699276547_34,2827557b-19b4-4c03-8930-fb656216c4ca,tch_20200702-191603_34
std_1593699491536_37,2ed7cba5-c656-4912-8a8e-7588986f144a,tch_20200702-191603_37
std_1593699138875_35,6e455280-5fcd-40dd-857c-5864e652284e,tch_20200702-191603_35
std_1593699649450_38,9621359b-4b0f-4565-bacc-0664841ca2cc,tch_20200702-191603_38
std_1593699328367_36,8f1073ab-63ee-4c1b-8aa8-79e32a0893be,tch_20200702-191603_36
std_1593699139396_34,3f444f37-52e8-4750-ad71-2321cce8f067,tch_20200702-191603_34
std_1593699675837_39,7ffe5430-9de0-4ea1-8a76-2d75ab44e5af,tch_20200702-191603_39
std_1593699351654_37,197bf964-678d-489e-9405-e87cabcf9673,tch_20200702-191603_37
std_1593699509672_38,21ef49d3-d98c-41da-84ee-629c7a88f64e,tch_20200702-191603_38
std_1593699199545_36,44ca60c2-a83c-4f0a-86bd-daa32e1ec8d9,tch_20200702-191603_36
std_1593699542565_39,8b6d6dee-509e-4bf6-9e50-c6aa76838c03,tch_20200702-191603_39
std_1593699717524_40,9a42a518-4743-41b9-8800-5ffb8dcfc9cb,tch_20200702-191603_40
std_1593699218880_37,2b72df4a-9b92-4fe6-8ce4-c317244f83b3,tch_20200702-191603_37
std_1593699376379_38,803ac6f4-255f-42d3-be61-5e6ee569d52f,tch_20200702-191603_38
std_1593699747481_42,b3a997ed-75ea-48ed-9e4a-7ae14505102b,tch_20200702-191603_42
std_1593699406431_39,08d2fbc3-b82d-4fca-b4a1-76295f7285d7,tch_20200702-191603_39
std_1593699587624_40,c80d7d36-59f8-4817-b7de-beec018bc92f,tch_20200702-191603_40
std_1593699753759_41,db56a229-0912-4d81-ab1d-c8999d5ef065,tch_20200702-191603_41
std_1593699244500_38,818778e1-288d-4966-81e3-bfab69e905ed,tch_20200702-191603_38
std_1593699786107_43,82b67d9a-9cbb-4134-86b4-ff02fe3e644f,tch_20200702-191603_43
std_1593699612276_42,13faf51e-4d72-4197-98d2-392b8be85ef3,tch_20200702-191603_42
std_1593699458981_40,f2cb1b8a-d1ba-49a7-9a3c-edb0829839d3,tch_20200702-191603_40
std_1593699273639_39,183a4710-dcbe-4799-9d0c-9d4d93591f2c,tch_20200702-191603_39
std_1593699624410_41,e1ee6d80-9cf7-4999-b5d0-3c7b1cf1c55f,tch_20200702-191603_41
std_1593699808583_44,79ce03f2-f7e7-495d-ba93-2c7d7fbb62e3,tch_20200702-191603_44
std_1593699478190_42,2c5061bb-a1a9-4254-97bb-8ef2f3b93c98,tch_20200702-191603_42
std_1593699653199_43,40296cfd-8f8d-49c3-bcca-5ddd22f62e63,tch_20200702-191603_43
std_1593699322126_40,640d52c0-19b4-43cc-8158-cc5f593c4cf7,tch_20200702-191603_40
std_1593699501734_41,792e987f-484d-4734-9cc5-675d1c6a412e,tch_20200702-191603_41
std_1593699680922_44,4812c9c1-4ff3-450c-9945-e5127574ffc3,tch_20200702-191603_44
std_1593699852129_45,74ade801-bd82-4b38-9dd8-731d933e17af,tch_20200702-191603_45
std_1593699519685_43,7364ad2f-9186-4750-95ea-a02246d86111,tch_20200702-191603_43
std_1593699347869_42,0f0850ff-a223-494b-8004-ee5b609ca2b4,tch_20200702-191603_42
std_1593699359959_41,6ecd4839-8dd5-437f-b536-3f4ba7c44743,tch_20200702-191603_41
std_1593699543997_44,74c6bbe5-6c63-412e-b471-4582f440be6b,tch_20200702-191603_44
std_1593699720693_45,6c3f478e-2c54-4c1c-b4c8-fce6b09b4875,tch_20200702-191603_45
std_1593699389339_43,8a6013c6-957f-4ef8-9a64-8bb6349683b3,tch_20200702-191603_43
std_1593699898720_46,254c7773-d755-40a9-abdb-e628e4fb9b1b,tch_20200702-191603_46
std_1593699414430_44,f5a5b402-6b06-4c01-87cb-b1a45a13df55,tch_20200702-191603_44
std_1593699926150_47,e43bc785-d571-4d0c-bc37-83954a41233e,tch_20200702-191603_47
std_1593699590031_45,b6ff1781-4bb6-4232-ac54-d15c9f15c600,tch_20200702-191603_45
std_1593699761865_46,1e27aaee-dfec-47eb-80a5-b2dc75f3a009,tch_20200702-191603_46
std_1593699960136_48,69a1545b-acc0-43e4-b702-23d16c09e271,tch_20200702-191603_48
std_1593699958599_49,c5ccdf7c-b60f-42e8-9852-5e038297efe8,tch_20200702-191603_49
std_1593699459718_45,28e735dc-9fbd-4e39-b03e-c8143480521e,tch_20200702-191603_45
std_1593699792020_47,7dfac52f-8a59-4b0c-b0fe-d1d7e26c1ede,tch_20200702-191603_47
std_1593699632249_46,03c02bd7-7ccd-4d60-90e0-fbd3a94fdae5,tch_20200702-191603_46
std_1593699825822_48,595f23cd-5c83-4075-a51c-c021cd02f530,tch_20200702-191603_48
std_1593699821978_49,00f31889-8b6a-432a-b782-6f378353de6d,tch_20200702-191603_49
std_1593699665447_47,8bbed035-a89c-4655-9798-ff1a82bac414,tch_20200702-191603_47
std_1593700001905_50,e7aab44d-f91c-4110-84b0-35024b79e8b6,tch_20200702-191603_50
std_1593699500638_46,db837b5d-4357-4071-90fd-f4ca5466e7ca,tch_20200702-191603_46
std_1593699687640_48,7ef336ab-c15c-4193-9e7f-9cdb99f36c2f,tch_20200702-191603_48
std_1593699692651_49,29dbb50a-971f-4a43-84aa-dab4843cc706,tch_20200702-191603_49
std_1593699530879_47,8035fd37-51a5-43cc-9b63-078d6090af5f,tch_20200702-191603_47
std_1593699867690_50,7a8daf92-35b0-48b0-85af-5c2f20d9ba64,tch_20200702-191603_50
std_1593699554066_48,d14e5280-09bb-491c-8da9-f505a16779f2,tch_20200702-191603_48
std_1593700060814_51,193a7a4f-a33b-48f1-9a0f-0030c275baad,tch_20200702-191603_51
std_1593699567526_49,9b306bd6-20ea-41ad-95d5-7176120e27ec,tch_20200702-191603_49
std_1593699729854_50,36040799-18d7-4538-9ac7-ee1fb8f7160f,tch_20200702-191603_50
std_1593700084637_52,2c6dbc72-1bd6-4d41-b8f4-cd22a120d133,tch_20200702-191603_52
std_1593700101447_53,7db9ec35-21d7-4d3c-a440-5e168e4a9bd4,tch_20200702-191603_53
std_1593699926680_51,a3b2c27f-6f18-40c1-8fc8-95c640e9bd23,tch_20200702-191603_51
std_1593699942189_52,23125c99-f130-4e32-84c3-8c519c8382c6,tch_20200702-191603_52
std_1593699599205_50,f9667aac-d6f3-4bfe-aa62-5da52cfebc91,tch_20200702-191603_50
std_1593700132337_54,d07ac4e2-7ac8-4f24-b143-dc5792608c18,tch_20200702-191603_54
std_1593699798901_51,9987d3a0-5a7e-4154-85c5-c791e48f3726,tch_20200702-191603_51
std_1593700140946_55,61dcb1f0-bf9c-403b-a5b9-161584302f37,tch_20200702-191603_55
std_1593699974154_53,fd2ca709-5c63-4829-9647-af5ca89619c6,tch_20200702-191603_53
std_1593699805266_52,40cf5d6d-e998-443d-87b7-ff871e965c3e,tch_20200702-191603_52
std_1593699994140_54,32367a47-d4c3-4020-9b13-fdcdf2b8ee90,tch_20200702-191603_54
std_1593699657329_51,2f98ace8-d4f6-4f5a-ac8e-d737936c0704,tch_20200702-191603_51
std_1593700010791_55,1a9d0d66-e821-46ee-b2f6-2b2957d9d753,tch_20200702-191603_55
std_1593699842016_53,96e09d7a-8627-4b6d-b772-2122786736a0,tch_20200702-191603_53
std_1593700192303_56,7420c226-8768-4018-8d67-552fff70f9e7,tch_20200702-191603_56
std_1593699673180_52,8acfd561-ceb5-4a68-bc4a-8d98692b5e4c,tch_20200702-191603_52
std_1593699850580_54,53979009-2df5-4bea-aaf5-c6c2e94ac716,tch_20200702-191603_54
std_1593700210544_57,1f63a142-f36b-4c92-a796-ae622fe7b486,tch_20200702-191603_57
std_1593699873170_55,48e63903-8efa-4b54-9093-4dbe2cc27da1,tch_20200702-191603_55
std_1593699709320_53,1cc4eff3-ed40-46f2-ad96-c1f050424cbb,tch_20200702-191603_53
std_1593700057508_56,c31b83a9-400d-49e8-8a41-c4f4d00c0033,tch_20200702-191603_56
std_1593700236982_58,b12871a7-e848-451a-836d-5c06b67c18c4,tch_20200702-191603_58
std_1593699716591_54,6068a521-90b8-46d5-870d-3532a5496323,tch_20200702-191603_54
std_1593700080801_57,9300765d-1d17-4bfe-8598-6d753ccc73ce,tch_20200702-191603_57
std_1593699741203_55,2039ef92-2e87-4142-8f23-158ec977ea7e,tch_20200702-191603_55
std_1593700260540_59,0dd3c4a8-eb00-44b0-9aad-a8ad2e8a7749,tch_20200702-191603_59
std_1593699921977_56,9b9cd734-3832-42df-a476-a692510042cf,tch_20200702-191603_56
std_1593700100261_58,bfcf3601-cc22-4f44-a07b-f6e3bf9c5aa9,tch_20200702-191603_58
std_1593699947345_57,a35d1f0a-a238-4982-959d-423d2e0971ad,tch_20200702-191603_57
std_1593700123813_59,36ed9bf0-b3d0-4c33-be3c-8c6ddb15fbc9,tch_20200702-191603_59
std_1593699784144_56,ea0ba72d-533f-4e8d-83d6-7e411e82b09d,tch_20200702-191603_56
std_1593700315078_60,e71c643b-a7ff-4775-aa59-280ac3282079,tch_20200702-191603_60
std_1593699973157_58,5afa6ac5-2fd3-48e7-8433-96da49ccaf93,tch_20200702-191603_58
std_1593699810793_57,1b480eb1-1641-441f-882e-6425f1d6a101,tch_20200702-191603_57
std_1593699993949_59,d76c2bf8-4796-4e2c-af38-f553a1c547d7,tch_20200702-191603_59
std_1593700337039_61,c18d4b69-6799-40ef-b8fa-7cfece3556b7,tch_20200702-191603_61
std_1593700171872_60,271c3cea-e93c-4896-a89e-0a327ef78028,tch_20200702-191603_60
std_1593699838121_58,81072bbd-c2b8-42c1-963a-e6c040e9bbec,tch_20200702-191603_58
std_1593699861263_59,2a8aa6aa-e17f-401c-8881-e6b7acee71a0,tch_20200702-191603_59
std_1593700367681_63,7b61beec-ba2c-49e3-b2c7-aa5e71c12679,tch_20200702-191603_63
std_1593700206868_61,b19cc869-6f1b-43fb-8452-df02e307c3ae,tch_20200702-191603_61
std_1593700381646_62,342a9abd-07d9-434f-af22-db85d651705b,tch_20200702-191603_62
std_1593700034675_60,112f134f-9b4f-4c89-8342-7fb9857bf6b7,tch_20200702-191603_60
std_1593700245502_63,d4050523-7666-4adc-97d0-d318e3ff0123,tch_20200702-191603_63
std_1593700071317_61,8d5b6dec-bbd0-4678-8fcf-265f1c970e9f,tch_20200702-191603_61
std_1593700246355_62,a3333f46-0afb-4dea-a2df-27a65ee8d9a2,tch_20200702-191603_62
std_1593699902492_60,a1ce7173-a52c-4e8d-9925-bcab7d399b44,tch_20200702-191603_60
std_1593700116337_63,b13cf236-8e6e-4958-9089-878e95a04518,tch_20200702-191603_63
std_1593700462219_64,30c6709b-5438-480f-a332-c3a918c6068b,tch_20200702-191603_64
std_1593699944161_61,0840df55-e39b-4e96-b969-2ce6df2f8c2e,tch_20200702-191603_61
std_1593700450710_65,cc7972ba-8cf1-4e2d-a06f-764b36602c71,tch_20200702-191603_65
std_1593700115766_62,95b682e1-04b6-4644-8245-c186398977cb,tch_20200702-191603_62
std_1593699985833_63,43332e29-6e97-4e17-9a48-d454e4fc43ed,tch_20200702-191603_63
std_1593700328409_64,65d8d137-1fff-4786-aa53-b6db02d4f9bb,tch_20200702-191603_64
std_1593700494217_66,76a48db3-aa96-4144-82da-420da16f7242,tch_20200702-191603_66
std_1593700325783_65,8b34bd17-c782-4109-bcff-4ea7a4a21cac,tch_20200702-191603_65
std_1593699985229_62,c92b7690-1530-4bea-b661-b666495439af,tch_20200702-191603_62
std_1593700516215_67,d35ccc6a-1983-4018-8441-952621f64757,tch_20200702-191603_67
std_1593700196766_64,8e47ab38-016e-43b8-8ff0-d064db3c3c88,tch_20200702-191603_64
std_1593700360351_66,2e144a95-c5ce-4761-ad37-a47a419cbce5,tch_20200702-191603_66
std_1593700191520_65,9fa8ed8a-17ce-49b5-a297-815f381e312e,tch_20200702-191603_65
std_1593700535618_68,6ec28fa5-fd56-4298-a833-3bf135658551,tch_20200702-191603_68
std_1593700381860_67,f3c6c51d-89d3-4c73-abc4-81740d3106a3,tch_20200702-191603_67
std_1593700051694_64,3703c3d3-6481-49c0-b295-5c2d08918199,tch_20200702-191603_64
std_1593700227417_66,7a3d4644-d587-45f9-9963-0aee4a1594f2,tch_20200702-191603_66
std_1593700057873_65,9b2be76b-9e70-489c-be3d-4537e31ad495,tch_20200702-191603_65
std_1593700572389_69,1ddb353d-29f5-44c0-8b9a-dbaadda22946,tch_20200702-191603_69
std_1593700399974_68,fb95159a-0359-41cb-82c7-8b16601b1fb1,tch_20200702-191603_68
std_1593700251458_67,4d5568cf-7ea5-4763-b8a9-2f4afcb66e40,tch_20200702-191603_67
std_1593700093182_66,9a62453a-0b78-457a-a621-2637a21f35f2,tch_20200702-191603_66
std_1593700442146_69,ae28e5d0-1a0f-4918-aaa8-2ad7dd55e733,tch_20200702-191603_69
std_1593700267669_68,ef23535e-7012-4f9d-b756-3eedb7d83c2d,tch_20200702-191603_68
std_1593700116569_67,3099fa58-f725-4c0a-8f36-f6831fc4fba8,tch_20200702-191603_67
std_1593700625455_70,bb874887-f5b0-4a72-9918-e0c2e8477f49,tch_20200702-191603_70
std_1593700637789_71,3df3cbfa-df5b-4fdc-a29e-19a0bde65b35,tch_20200702-191603_71
std_1593700306726_69,1bf38b68-9d34-4560-a009-1d87295e51dd,tch_20200702-191603_69
std_1593700138121_68,c42bc15c-6546-4cd3-9dc5-77922fcc6dab,tch_20200702-191603_68
std_1593700662765_72,b26a2132-46b3-4348-85b4-6b19efc4c6ac,tch_20200702-191603_72
std_1593700485142_70,41f09513-90c3-4844-a4ae-64f96da636ea,tch_20200702-191603_70
std_1593700504839_71,4f011575-5028-4f92-8ed1-6881bdf33a1b,tch_20200702-191603_71
std_1593700173626_69,dac77262-5940-436e-8505-998b8cf9a9b3,tch_20200702-191603_69
std_1593700691006_73,0670e33f-e79e-4853-9753-1ad338521a28,tch_20200702-191603_73
std_1593700531080_72,d94c1999-0be3-4aa2-b4b8-99c204eafc88,tch_20200702-191603_72
