teacher,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200602-104742_9,class_20200602-104742_9,CV6F-eBWh,4f96c9dd-df83-47dd-b687-305a9f88cf6a,e957cdf1-594c-433d-b322-ac600998d549,d47e0635-deac-455f-a53a-fac7d13710b9,993e5b41-7d89-4015-80e0-bc9c57256dde,32285145-c05f-43a3-a926-0103eb5c29db
tch_20200602-104742_12,class_20200602-104742_12,XBc6-mpT9,6523bd0d-f3ac-4cc9-9001-77ace730adb9,7209b226-3820-4437-aadb-88c9ae61b40e,d5a19881-a23f-42f9-9c06-393cc3172657,e13852e6-0f2c-4d27-b721-c284e7f712f6,4a9255a4-e436-482c-86d7-4eb9dca742c5
tch_20200602-104742_11,class_20200602-104742_11,qAgD-2jZ3,d91454ce-29cf-44f1-a067-b26f5b90c6dd,00dcd398-34fe-49d9-bb03-c3d016d12112,98a938dc-0183-4b83-be30-803b1910088d,9268954c-0773-4557-bd91-86159b9fb5ec,377d0834-bed5-4713-901d-3b1f376b1390
tch_20200602-104742_13,class_20200602-104742_13,9HTQ-MWRV,d8b0204c-4dab-47ef-b88d-94c041b0fa5d,9cc0fc93-b65f-4947-ae8f-7b6becc1c23f,e45c60c4-8d7e-41a4-aaea-8c879a336d13,2e172192-02a6-47b2-b512-8026b55d1b09,7ce67a4d-8b6c-420a-9fdd-5ba8e8a707d7
tch_20200602-104742_15,class_20200602-104742_15,btCA-kydi,9155c8d5-14b2-4c03-b83e-42662b2a400d,e3be3e3f-0443-4d00-8bb4-68ef10ce2735,f906ead3-d571-469e-ba83-af8f0a7a4011,7edfc8d2-8c1e-4f00-bb8e-f8a112c1065f,ce64f77e-257f-49b5-b76a-b2a9f172634b
tch_20200602-104742_14,class_20200602-104742_14,4h69-ck2y,fd34068c-a056-47c5-b1ef-99d59de9f07a,20395557-7ea1-4938-9514-44c18116e820,9a88cba6-9985-4869-8acf-b86a9c890b0a,cd31f688-9689-490a-affc-7a1baaf823d6,93232333-97ef-458c-ac55-7d3e27263697
tch_20200602-104742_16,class_20200602-104742_16,aJxT-D39g,dcf094ab-b016-4a25-9190-65b2ea3e0672,8852d4d8-6b53-4162-b69c-661228395b62,d55bd0b1-8e2f-4d79-b525-63d527d0d517,ffb7d96a-4230-4df9-bfe0-060f2ce0db28,362c3563-837d-4a74-8786-1e68c6585bd8
tch_20200602-104742_17,class_20200602-104742_17,34b2-wDbT,51f65380-984d-4faa-aac9-180c3a4220ea,577813bc-1582-459f-9f8f-09d83613dd56,6d201f21-0b0f-40ab-8865-e6cd4ca9033a,8dfeb455-6074-495a-b60b-a8f1f2f91429,14ba9648-f5f3-4a27-a46d-452a4a2db37d
tch_20200602-104742_19,class_20200602-104742_19,9Cuy-76n3,b5b0bcc8-bbeb-486a-8ce6-55cdeb740d7c,c5324660-c196-46a7-9eb6-9e237a12fcaf,f83907e3-b0f7-4d27-b78d-1177fdc18743,411b77c3-8a28-4ecb-91e3-d4784aa5dfb1,6faa8a14-cbeb-49aa-9ac3-35e18854de1b
tch_20200602-104742_18,class_20200602-104742_18,xJ32-Y28h,c8551284-bbde-4bc6-b9c6-cfd37b2eb70b,b5c53733-c370-4f3d-8427-aff9d574f7ea,2de37f4c-355f-4ed1-a86e-bf0799324e13,f8509023-bd1b-4256-8600-d0cab618c891,38099c1d-8bc0-44fd-bd0a-3e7eab859955
tch_20200602-104742_20,class_20200602-104742_20,FkNf-KtW8,f228d49a-5c4b-4adb-bb56-1f46c18c2198,ebc905bd-a6de-4100-874c-8cccaf635a13,036546e9-9076-4b4f-b562-d4ab091af706,f49b5167-6e06-4a71-bcec-6ac03360821e,57ff703b-f7e3-495f-bf56-7d3519a74811
tch_20200602-104742_22,class_20200602-104742_22,6s7D-vPJp,f3a54776-160d-4594-a9f0-86219d2d4964,7e11bb50-d90a-40db-93f8-42ba819a9367,eb7b1389-3916-49cc-bfc8-41a7f965d6ee,d6d36459-9a42-4a4d-b469-1c2ed177ea8d,eae653e4-80c1-4696-bd46-54bf913b3475
tch_20200602-104742_21,class_20200602-104742_21,9r4B-8Y9o,1b988a56-b19b-4d57-bc53-375ed0d2f734,c3938991-8541-4055-ae05-876f99bcebb7,d9c22722-df76-4a8b-a7e5-79e56e03634f,66c005f0-679f-4108-b6a4-852aed6f405d,f3a9ef20-8e24-4436-a551-bdb4524cb0f1
tch_20200602-104742_23,class_20200602-104742_23,BFAx-794X,b01114f3-5f08-43fa-83c9-e0cfbc9a5352,6a78c80a-7792-4269-98d8-a3d84b1c5a9d,9d70f0ad-2076-4e60-99a2-bccd99f7b554,e593e1e2-2495-4c54-9819-fad205e8b604,ecebd395-6f0f-4551-9231-efe89bab0ff4
tch_20200602-104742_26,class_20200602-104742_26,fCU4-T6q6,dd9dc69c-23c3-4a90-9748-a91c30e37a6d,d175174b-8610-4107-b026-4d90623374b6,c4322667-cb2a-42fb-808a-0791a89eff60,fe1e6f01-f5af-4512-af0d-50ab068deddd,4a27dab3-5af4-4648-814a-0a63b87302cc
tch_20200602-104742_24,class_20200602-104742_24,L2bK-EGv3,47ec9530-f9ae-4409-a5a3-7d4d72bc8be0,fea14c50-c6fa-433a-908a-25f0dfcd1c53,b40af4fd-2ee1-4780-aa79-801755256a3a,0ad1a57f-b364-4fa1-9864-ed5d0020ad69,3b519f1e-cb3f-4738-b0d3-816f12812b08
tch_20200602-104742_25,class_20200602-104742_25,8bmp-U2AG,436ae28d-c757-46cf-99a5-a6a850d3c5fc,90cf8cd2-cad7-499f-9104-61feea3b9732,4ed76666-6c17-451c-860c-cca0f16d1c4e,9ce813e9-fd80-4cc6-8717-551639fd97e5,c06e23b2-b458-4ee2-9d12-9cd0356c8498
tch_20200602-104742_27,class_20200602-104742_27,FZge-cM2f,c068bf7b-634e-4838-9735-5754e89e1693,3833fae6-5a63-4535-9dc2-afc4a0dce2ad,ed5d16f6-957a-485f-968c-613fb42c34e7,2d0be828-a67d-43d5-91dd-a2c0f8ed85d5,0d396e39-edd9-4835-9c9d-f09a4f0c61aa
tch_20200602-104742_29,class_20200602-104742_29,jPWt-mXi8,922ed69f-e886-4636-92e4-680c987595c3,1cbd93b9-956f-4161-b1c1-bd131dd288ac,9936b90f-b52b-4853-999c-116362a8e6d0,d09be05b-a218-4338-b0a9-e98ba1aa7866,1c5c09f1-90fc-43e8-ac7d-c68845c01f94
tch_20200602-104742_28,class_20200602-104742_28,BXrt-T2V4,b11f41a4-4e59-4bad-9672-58e9a5ac3dd9,f0e7adb3-31ba-4184-80ae-ff4fa9b3749f,f9254c2a-d108-4390-8389-f0720e3b817b,07c0e2f1-031a-4248-b12b-4c357c460f69,578854e1-6538-4d96-bc0e-4c9b1c45c971
tch_20200602-104742_30,class_20200602-104742_30,QJRV-28Lf,fe63c7fc-015b-4eb5-8c38-4e4b6a01a87b,25585220-e94b-4d08-b631-398bbb6c70e4,7a5212fc-8842-4111-8305-1a9a5dd43bcc,528908b8-b346-40ab-9294-44f59f3b4473,a1141080-a0a9-433c-8255-09069f100a71
tch_20200602-104742_32,class_20200602-104742_32,pe9G-pnjV,becec738-9577-4ab8-8abe-660b9aec605a,4c10a7b6-c693-4276-9281-4541ceb86245,dc05636c-0c7d-4a46-915d-618c23fa8c21,720c8810-2c6a-40db-938c-f77e4357af0a,75de55b1-b638-469c-ac3c-5d9b66736c88
tch_20200602-104742_31,class_20200602-104742_31,7TCd-tvf4,4fd23a7d-b600-46e3-b744-e17bccf3ce3e,89d9838e-3b9f-48a1-9885-de39cf359215,6d174f02-a1c1-41e8-9422-b55188853ba2,1d10e548-f4bf-49fa-83cb-e331ed4de8cf,3382c72a-65d9-4233-a2ec-71a9c7be66f6
tch_20200602-104742_33,class_20200602-104742_33,nFi2-tLu4,ddc5607c-20df-4ed1-bec6-7ecd225cf640,c7a46c10-99c8-4764-bb2a-5cf6c7354ab9,8f7a047e-e505-42f9-abd7-2578bf6ea6fe,8b146ef0-912a-4d2a-b430-f72c7a3ffb63,c43c022b-63a6-4d03-a360-20d4840c71f5
tch_20200602-104742_34,class_20200602-104742_34,Gsd2-b9L9,082adc67-b112-47b2-9e5b-019d67a25986,d4db94ff-e36a-4d35-b26a-b615c6dc170a,2c399cad-02f2-482d-965a-fb9041296e7a,aede4199-2ea6-45d4-9865-960e72578fa8,1199ea9c-daf9-46d9-b518-8f854b569d4b
tch_20200602-104742_35,class_20200602-104742_35,KUG7-jBgX,060afac2-bdd4-42c5-96dc-51c4ddb7bbd8,19697f04-3e5a-4f5f-8afa-ae9f1d8d212b,6fac4bf5-6f1e-4a87-8732-dc4d305cbf20,344f181e-b684-4da7-8129-c4d2dcce2b62,807e2ec4-6634-458d-8e12-c489db18aff1
tch_20200602-104742_36,class_20200602-104742_36,y684-64FB,18d2386a-e176-401a-bf80-425e51b127bf,6eec55c3-9f65-4156-83e7-987a27c642a5,b57c57ba-2016-4398-9403-be52bea53eff,0e2ade23-b8f7-414b-af4c-61cef992fc04,35b1c4f9-1f65-48eb-a251-781a7babddcb
tch_20200602-104742_39,class_20200602-104742_39,q3Qp-QE7C,0c93974c-e0df-41c0-8246-63866feb9264,83f60680-b725-4bfe-8157-1229b263e6d5,16268498-73f8-4760-8b9c-502881a39e47,bf4eb782-55a2-4ea4-9a1a-e4c6ae6d7692,85add409-cbea-43df-a52b-65eace8f9ea8
tch_20200602-104742_37,class_20200602-104742_37,VmBN-42g7,615ed0f4-1ade-4d58-b9d0-4d343f9e2757,770e12a9-5fb9-49c9-bf57-e7933a1769f0,540a8fbc-8fd1-4107-a168-928a060de953,0bc6fddc-d233-4135-8be8-ed01d39df32d,9d9722e1-a299-4962-9346-177417e5105c
tch_20200602-104742_38,class_20200602-104742_38,7MsM-84WP,a9c3406e-99bb-4eba-a092-e46ecfad780c,d9842eef-5a85-45cc-ae65-1bb014c17085,7f9367c2-fdc3-46d0-b180-964056e54345,ea7df7f8-4366-491f-b5b1-b62ea3c62104,3a0d8935-d733-4afd-b233-ab6a8b657fdf
tch_20200602-104742_40,class_20200602-104742_40,9NRC-24U7,9ea9de67-dd90-457b-a478-63878fd84222,b69a0815-ebdb-40c2-b68b-a84d20a19a1e,b53cb940-fb5e-4e3a-ab90-3421ede3440a,b9af6ea5-9faa-4efe-ae8b-b74beba74289,38a3fbeb-240d-4470-8942-54611695b43f
tch_20200602-104742_41,class_20200602-104742_41,v48E-6nFA,448bb73b-9305-4fd8-adea-af58fd98c56a,92f86630-6711-4798-9012-0830d12a460d,0336f59f-c960-4143-83c7-190745ef41d7,d587506d-6536-413d-970c-3ef4c1b8957f,56708564-1ae5-4e81-9b26-4515cc63c67f
tch_20200602-104742_42,class_20200602-104742_42,xhoU-87qJ,9dedc706-21c9-489a-9a03-2c4955b5f0eb,74e71516-a0a5-4ba7-a317-088431bbd51d,95b8de8b-c3f8-4ea4-a48c-b6a32d5bb4d8,921e55d8-bcfa-49e0-8b14-bead6b18f3fb,1a392318-96bd-4a1c-bc8e-cf7045d54211
tch_20200602-104742_43,class_20200602-104742_43,76rn-eJo8,f81ab561-5a3e-4498-8825-1fb70d0c898c,85fdca01-60e4-4bc6-b02e-bf9ee9dddfac,2318debf-6479-4be5-aef9-943e7597c1c0,0059784c-9cc1-462c-a578-31e0a8fde6f4,fef10bba-912c-4cce-8020-5b72252af8ba
tch_20200602-104742_44,class_20200602-104742_44,Z47b-6r4s,6b6d3cdb-4c29-4db2-b4bb-8390d79497cb,1feec8b4-9a65-482b-b0f9-21373fdf5811,5fd55248-3e95-4504-82e6-79ae931509db,2e4acda9-ba05-4afe-a263-010aa3b0f056,91d4c4b9-05fd-47ad-bf11-d5486c788c76
tch_20200602-104742_46,class_20200602-104742_46,N38m-c76o,f516da4f-bf9e-4cfb-8133-5e4aec540fee,112ef8f1-ebde-4402-88fc-72f4411aa943,098cb67a-0f05-4f5c-a144-11ff2166468c,dd9f7845-a7fc-475d-8277-b52b6a0c17bd,a3ff9d31-5a30-4f31-8963-a5d75e7a0594
tch_20200602-104742_45,class_20200602-104742_45,B9Jy-izZH,b1db7bde-8951-40a0-9a8f-23ff6f5d48a9,065ddcd2-e111-4d8e-baef-4ef5af105c3e,e5672181-937d-4afe-ae72-af5208ffe587,8036a164-2b39-47d1-8abc-9e63bd1ea542,671b888b-6b78-407c-ac18-d6a2f8ae966e
tch_20200602-104742_47,class_20200602-104742_47,Q6G7-DXAh,027d7318-bb21-4e3e-b868-f3e15cc45b85,239406c5-cc63-4293-993b-8aecfc2cfcd8,391e649a-e5e5-4a85-96ad-24bd48a39d72,8f631c52-d7a1-40c2-b9b2-7dcdeee1f58a,7f207af1-16e3-4a6f-9140-ae21f1ba1b23
tch_20200602-104742_49,class_20200602-104742_49,e9Ah-q4bN,51ce2e36-b3cf-4e4b-9b3a-b9193184f62a,d0dbd71a-5499-45de-aef6-b23290865168,33ffa0b7-02fb-4dd0-b004-ba142844bbdb,1e66e625-58d9-42ce-bff9-3ca0f0673dd3,14f7c924-9711-4532-bdec-5f5bb611dde8
tch_20200602-104742_50,class_20200602-104742_50,DwBd-mdeH,be520b0a-4f80-4a55-9681-ef33d7f5a9c1,3818c93b-c9af-47f5-b7ee-f2774e0bd9b4,4aaf8886-1f20-436f-ac5d-81633b160046,a5b33e73-28b0-4c6d-a81f-5dc9177d4e0b,e79d9d04-ec64-4756-9e6c-99515f6b6652
tch_20200602-104742_48,class_20200602-104742_48,7mXk-BHRt,c3fdf052-14ce-4473-8847-6eab9a34aa31,46b069a2-3392-4104-93e2-eb30340198c2,bf168978-0239-4136-b56a-7589fdd7e128,975b479f-a2cb-4b30-ba89-dcf7e927651a,8e777c80-3d2a-4f34-b5c2-dbe5ad16824c
tch_20200602-104742_51,class_20200602-104742_51,eaL3-Nowa,9b315de3-6eb2-4c27-949d-3069248a09c9,0fa29561-47b9-4d53-84a7-da219846f390,947bfe9a-92c2-4ae4-8e9c-7d443f90a0b0,4ae23c7c-6700-43a0-95e5-ef4e352fab8a,b46c14bb-879b-4130-b7dd-a84f522c2037
tch_20200602-104742_53,class_20200602-104742_53,mwKh-EsR4,6b89be34-c640-4fbb-b712-cce8b7000e39,a045c98c-f8a7-4090-9e4d-8e4f7b12f299,b6483090-cc17-4e5f-9b3e-a8133589f5e1,1f2ab261-eeab-4d2b-b07a-7681c7e40079,73e7ccab-f217-4597-951a-ea360f31b5ed
tch_20200602-104742_54,class_20200602-104742_54,BUTB-Hepi,879c6b6c-c736-4029-9a6c-a3e815b62615,76d3d7da-393b-4f28-b87b-0ffe25dc9e9c,76e107f6-a540-4b41-bd9e-31149c27ead4,d6728778-9824-41fc-ae2b-bb724c3bf2c3,7b782bd1-8833-4cc5-a117-26df3f029f92
tch_20200602-104742_52,class_20200602-104742_52,APTr-wqAL,5938a7d4-e18a-419b-9cf8-610d747d43cd,d141b000-4493-4136-b287-024f1714fe7f,1563b07d-51fa-4ba9-8b62-ecef4e4d73c5,f2500c45-bc5f-422a-a6b2-cb74275b7849,8efe0db7-069d-4014-bd64-5625b085e418
tch_20200602-104742_56,class_20200602-104742_56,8LC9-XcNW,9f06effb-1880-438a-a301-c9492bdfe2c9,c2e270b5-470f-48f5-ba40-c0f4ce2f27ce,fcb1e22d-59fe-47ec-9418-a4b2a8b57ea9,612323bf-0b43-441f-ae30-50e96c3051cb,0e78a32c-d632-4137-8723-c2958db9a4e4
tch_20200602-104742_55,class_20200602-104742_55,JRE3-Kd9J,b00fb14d-6f71-4a09-ab0d-a81fe8b17599,0dd8eaa6-5bd1-4921-a3cd-d92671b06b63,bf7c91fe-e418-4a93-a3ff-79d8b35b536e,cdc62671-727d-4c59-8f3e-b9a78fad987e,7dc65d0a-5cb6-419c-9cdd-5ff56fbd2193
tch_20200602-104742_57,class_20200602-104742_57,kUo9-c4FU,2c9fc4fb-8597-4fa8-a910-ebf2584d50a4,696f71b8-bcba-43fb-9dfc-61f2361b2bc1,b88d2f9e-4165-4e11-bade-abed1c2930ad,5c79f712-4fc5-483b-8191-ecb382667733,6dfe29f5-578f-4fa0-8bc5-b4260615f9f5
tch_20200602-104742_60,class_20200602-104742_60,R3mr-F6CZ,9ebede25-91ca-4058-bc16-383510c73d9e,87090902-349c-4f6a-bb1e-595d3163ee9f,632b1ded-5c6b-4c30-ae47-1e4c857043c7,1c7be33b-10e6-4098-ae44-dbac18106d13,b4bf1a8b-e981-4112-bca5-e45421e3c283
tch_20200602-104742_59,class_20200602-104742_59,BeMZ-9g2X,3c1f870e-1c16-4058-b6d4-fb53cefe037f,018e699d-a769-486f-bb92-67cda7c5c5d2,c09a299b-3f0d-4f06-a414-d8ac38a22ee8,bd582e99-bd1e-4b90-9859-89406b5c26d9,202f238a-79dd-469d-9cf3-6c92c6cb4a18
tch_20200602-104742_61,class_20200602-104742_61,o3Ld-HVot,50353b9a-1c37-4961-ae29-7f864a985677,deebd373-f438-4612-8167-3acf48c553ec,dc41e6e7-b16b-490a-9304-91c48666192f,98f6b367-468f-4615-ac93-533f73e4fbe2,1b5aee53-def9-4d4b-b8ac-04b9c6482f84
tch_20200602-104742_62,class_20200602-104742_62,zk2y-sJUm,b6cee44a-bd74-4659-a345-f5cddbedbaee,626c7844-9147-4c7a-8b84-63e466e7013c,1aab249d-3427-4198-9b98-d9f114d664d3,98211c37-5c8a-4d42-ac83-e8a382d1d76a,1dfef509-7bb8-4b41-b3c3-d01f792bb914
tch_20200602-104742_58,class_20200602-104742_58,j7g2-4gKV,a2cc91a4-7eab-4ba1-b4d6-b2cf9b9ef6ea,0f92e3ab-9cfa-4b38-bdb2-0216794ebbbf,040c876e-3548-4717-b0b3-b9ec17d5e033,66a8d0a2-b29d-4845-ab7e-60acf13ec454,1accab70-f2ce-4b0f-b766-97663411dffb
tch_20200602-104742_63,class_20200602-104742_63,Mavu-Jw4M,011eeb46-c7cb-4e66-98d0-7905800ce2f9,5dbe5ecb-a216-4372-a230-4cccbeadce75,4f9e10cc-68dd-4d3a-b5ac-897841705538,b7ab3afe-d61f-4ae2-848b-09fc252683b2,52e2d876-1aef-4245-940b-163aa56e476f
tch_20200602-104742_65,class_20200602-104742_65,9626-R93x,17dc3b90-7e6a-46a9-8148-db4d75d212c1,c1638806-bede-4913-8bfc-266eaf6e1f2a,1cda8f8f-61a4-48f3-811d-d51512b5ec85,a1888e28-6e46-4b80-bf3a-de3238a8a0b6,5f059a28-9d7d-4346-b5e9-fedf209c22f5
tch_20200602-104742_64,class_20200602-104742_64,fVXR-YD4w,458975a1-158b-4dda-bc51-8e381b6ec799,414525a5-0e89-4770-bbc8-028fcaaae876,b73564f2-7bbd-4219-97c4-685dcec525c2,f8254a12-1298-461d-b6b0-f971a856eeda,cfbe3b84-4cf7-47d9-9a7d-97ce49fa61a3
tch_20200602-104742_66,class_20200602-104742_66,W8Ze-Ff3E,a07ef9ab-e191-4e7f-90ab-da3c4575ebc6,65186aa3-0fba-4892-b978-6a32153cd371,fd4b7d96-d849-48a6-8e88-4cdc0ecaf64b,d1bb4f4f-51a5-4bd3-93d3-c11e5faee14b,b82cb8e6-62b1-48be-98dd-879e7e2f3e25
tch_20200602-104742_67,class_20200602-104742_67,hz4N-pkWP,833d9aaa-dfc8-49c4-8c2a-279aaec8db2c,46434d1a-a17c-4d0c-8643-91fdf8215659,77b7bbd7-7a41-4523-93d1-1b49310adea7,7034cf38-82f5-4d40-8c56-29640c733ba0,aa8981f9-658b-4e9c-b515-e26d59699551
tch_20200602-104742_68,class_20200602-104742_68,HP4q-txcx,8b095f27-656f-45c9-8b5b-1a55dd15e315,69024a33-c920-43db-9cc6-190808806941,50bcc8f2-dd4b-459e-91d1-afb758668776,c60eda77-2d97-4a00-8055-a26368c83aae,bb98057e-0738-4675-a4e5-f3f340409e16
tch_20200602-104742_69,class_20200602-104742_69,kYoQ-Fnx7,2241b797-c615-4f9a-949a-5bacba9083b9,8860eafa-ae67-4fcf-b63b-05c34fabee84,743f9198-0272-4978-b04b-715a36e08241,fd83f9cb-2f0a-4386-8186-fd546023a965,e2565ec0-1586-40f0-8652-3ce6458349a2
tch_20200602-104742_70,class_20200602-104742_70,C3zG-4Z47,9668422c-850c-4f06-a72d-b25a41a2cf28,2166fe68-1bbc-427a-a67b-57a634cecf1f,0673747a-468e-438b-8315-73bb5137c185,a4ea97f2-9ace-450b-bab0-12407e077099,29ebab41-c781-40c4-b21b-e64270bec0b7
tch_20200602-104742_71,class_20200602-104742_71,hWF2-Dhu7,850b8537-cdc1-48e2-9592-92a1a1a27c68,ef0f046f-020f-4531-84a9-e16e98ce9f4a,a408b4c0-72af-4c1b-8682-3931afac62ed,324ecffa-ae04-4e3a-81d1-d75a08df1b21,e8b67383-4b3a-4c5f-9825-6fc86adda10c
tch_20200602-104742_72,class_20200602-104742_72,3uKw-ui2c,77220669-3939-4a27-b585-fe4920da723b,57f03bb0-8681-45b4-bff8-66934d5d0ea6,c7cdb53a-0df5-4bec-8487-a08612d782cb,5628faa3-a33d-4f92-a60c-b8117ee58c38,80add3ea-c95f-415b-865d-148c7f2bba12
tch_20200602-104742_73,class_20200602-104742_73,ypNa-8Q7R,ee9f9bd8-f218-469d-93b0-5ee716210e44,ba069af7-9efc-4c14-8bea-9b137f91204d,5b80fe50-27d4-48d6-bbda-6bc0153ab8d5,2053e6a0-e724-48e4-b0fb-9105e713484c,7726b06a-7ca8-43b4-a889-e65153b56029
tch_20200602-104742_74,class_20200602-104742_74,2P4r-o3uf,edd67a89-d635-4ce7-b35d-01f302eb149c,a7ee25bc-d19a-4698-af6f-f168f133fe38,658977be-d57a-46d4-ae2b-91c432c47ada,60c6a74a-29ab-4d15-924a-1a7a75aa8c87,46ebdc7b-ab80-4ec4-8bac-57d4c251ac8e
tch_20200602-104742_75,class_20200602-104742_75,3VYs-iE6g,e1d3e44b-f919-4d81-97fc-e066320c1a93,4c85cca3-9ba4-45c2-975a-d769e1f0e210,f5668341-cd5e-47ee-a340-262aaa0d931a,12097b85-5c6b-48e1-a0d5-7c7bd1829736,2097fe97-90f7-482b-b6e4-2f912a2bcb74
tch_20200602-104742_76,class_20200602-104742_76,R2VL-An93,34dd3274-f087-4bc8-b66a-27269b257ba3,6dba8f4f-aade-45e9-8fd7-f4f3d5d3ea67,1189469a-d310-4859-9745-e21b88a8d79e,4bef0202-fc1c-4527-a706-ef7a510ec3cc,5cbb399c-e553-4e62-818d-507519da82ca
tch_20200602-104742_78,class_20200602-104742_78,s468-Kx46,485b0bad-c349-4588-8be5-13af4df32ed1,837515db-0443-4763-93b4-41ec7c4023b8,198ca705-7f24-4e73-bd36-97cd8e3e0dfb,98d3a709-d1fb-4843-b90b-841609ccf223,b47ae276-d8ea-4b5b-9a10-b196cbdf14f8
tch_20200602-104742_77,class_20200602-104742_77,g9Uz-Fwi6,77922408-c831-4112-b4af-2d0f506b8dd9,dc21564c-13d7-4f56-9ea4-0a89d68aaa08,eafdf2fd-8c7e-4942-94ee-557bf090b700,265736e4-7e65-4c7b-ad30-e04018645f54,deae5bf4-5b08-4b1f-baf3-a83c9615f099
tch_20200602-104742_79,class_20200602-104742_79,xUt4-YR79,028e9c4d-3c75-4d56-8553-52e67276914d,2be92db8-1dec-4823-8be0-1dd5271a8329,62fca997-f2b8-40c5-ad98-8afec4f54fc6,c6a365c4-0fc4-49aa-8455-c352b39de0ba,a85b91f0-05c6-4179-8190-85ada9dec3d2
tch_20200602-104742_80,class_20200602-104742_80,hi3r-3HnV,505c6bdd-1a63-4e8e-9c9f-80b96e15fc5f,f7718799-d72f-47ef-9693-bd01293d55c0,ec064a1d-e208-4f27-a498-94e369bf5c00,c64868af-6a24-4b4f-939b-de3ecec97541,485e4b34-f792-4116-95d7-6283bf0bd1d0
tch_20200602-104742_81,class_20200602-104742_81,g7qm-gdNV,c1af49ce-2621-46db-9bfb-f3863e2958ae,c1c3adfc-8303-44d3-9e81-54df70717e46,943cee86-8e1c-4bd8-8de8-2876ae95ad2a,843b0bec-2b8b-47e6-b27d-e12ad1d36704,589eea55-0bf6-4263-b914-6b069e71fa7d
tch_20200602-104742_82,class_20200602-104742_82,Cvd4-9J9J,cb3443b8-2b75-4ad7-a84c-b1c122d4100b,fec2aae4-7656-4402-8862-90555ab9d3b7,69619cdc-3a39-45cb-8f46-fbedfd1e7b33,591ba652-3bd6-481d-b9c0-e9c9d8587257,a8929b31-d4d2-47a8-8f61-f468867d822b
tch_20200602-104742_86,class_20200602-104742_86,UTH2-pE4Y,f98ef9a1-f5ea-449b-9437-60928625acf0,df76e10f-7081-4abf-a87a-68751450e66f,e9a09d6f-ecfb-47bd-ba76-053ab2872b00,d16c71e8-ccd2-4a66-ab1b-7addc6d05266,35594f33-abc3-45b5-98a4-d1b31c512c65
