student,classcode
perf_prod_std_02314,4ebi-Uf43
perf_prod_std_02315,gP7e-34G9
perf_prod_std_02316,T6fD-Wj7Z
perf_prod_std_02317,E6fj-a72j
perf_prod_std_02318,37H4-6iLX
perf_prod_std_02319,hdEP-DdNA
perf_prod_std_02320,G32g-ha9g
perf_prod_std_02321,9GW8-4cac
perf_prod_std_02322,4gcB-ecfh
perf_prod_std_02323,dXc9-Ff7a
perf_prod_std_02324,gN84-8eR9
perf_prod_std_02325,UHcG-RXg7
perf_prod_std_02326,eYjb-ZGh7
perf_prod_std_02327,hZ26-cj2a
perf_prod_std_02328,7e4d-cgCg
perf_prod_std_02329,3cBR-2d2E
perf_prod_std_02330,K6aj-XB9M
perf_prod_std_02331,K8hF-3W4M
perf_prod_std_02332,aK3e-iEL7
perf_prod_std_02333,i36j-iCLc
perf_prod_std_02334,3T2d-Nef2
perf_prod_std_02335,aBNg-7VC7
perf_prod_std_02336,P2Bb-ac4A
perf_prod_std_02337,AbB2-He3E
perf_prod_std_02338,7dQi-W9Y4
perf_prod_std_02339,aQLg-6P8c
perf_prod_std_02340,bEjL-8942
perf_prod_std_02341,H2Af-dCJe
perf_prod_std_02342,MQh9-DERc
perf_prod_std_02343,T69g-Ki6H
perf_prod_std_02344,Dh4h-WUjh
perf_prod_std_02345,Jc79-aE7H
perf_prod_std_02346,b2K3-LQDW
perf_prod_std_02347,2bfh-d7a4
perf_prod_std_02348,ZfiR-U9d2
perf_prod_std_02349,j4Z8-LbBf
perf_prod_std_02350,Ghgc-eP8e
perf_prod_std_02351,Xg9N-e3Na
perf_prod_std_02352,G6eg-U8f3
perf_prod_std_02353,DWGj-Fc8R
perf_prod_std_02354,7KeU-gQ7h
perf_prod_std_02355,b72Q-9Geg
perf_prod_std_02356,7Mai-Y3gX
perf_prod_std_02357,dg94-QdAd
perf_prod_std_02358,eBHK-Zjb6
perf_prod_std_02359,CW7i-dhia
perf_prod_std_02360,Q8bY-F6ib
perf_prod_std_02361,42GB-Y4e2
perf_prod_std_02362,39Lc-2BH6
perf_prod_std_02363,igch-aLbA
perf_prod_std_02364,ceaF-ciQb
perf_prod_std_02365,9bji-3QfP
perf_prod_std_02366,dYNF-XJ8F
perf_prod_std_02367,8jda-4ieU
perf_prod_std_02368,7386-geVc
perf_prod_std_02369,h8DG-Dd9j
perf_prod_std_02370,D4Vc-e4je
perf_prod_std_02371,9bXg-CjHd
perf_prod_std_02372,jbML-cPUE
perf_prod_std_02373,9ZY2-96e4
perf_prod_std_02374,cWBV-8f87
perf_prod_std_02375,eiMf-H7b8
perf_prod_std_02376,hHgd-ij97
perf_prod_std_02377,ahcd-8de6
perf_prod_std_02378,Tjab-9Hji
perf_prod_std_02379,h7ed-Mgcg
perf_prod_std_02380,RejF-3g4E
perf_prod_std_02381,MHcb-62La
perf_prod_std_02382,AQZe-ihdg
perf_prod_std_02383,3jge-B2YW
perf_prod_std_02384,jJEY-CjXb
perf_prod_std_02385,JeBh-e3h6
perf_prod_std_02386,HUfA-aPhK
perf_prod_std_02387,ij92-JY4C
perf_prod_std_02388,FV9f-H6iF
perf_prod_std_02389,b4eZ-R4bi
perf_prod_std_02390,Q9Lh-ijYe
perf_prod_std_02391,R6ic-biQi
perf_prod_std_02392,cVfU-f7D4
perf_prod_std_02393,329f-ca37
perf_prod_std_02394,FEdg-WhVF
perf_prod_std_02395,837h-eT3E
perf_prod_std_02396,4cf6-8KJi
perf_prod_std_02397,f2LX-djhF
perf_prod_std_02398,9jib-d7jW
perf_prod_std_02399,MYhU-GMac
perf_prod_std_02400,K2W2-ehKg
perf_prod_std_02401,96Vg-F7F8
perf_prod_std_02402,6Ui6-KibG
perf_prod_std_02403,Vd8R-d6ac
perf_prod_std_02404,ca3e-9BZf
perf_prod_std_02405,49fG-f9d8
perf_prod_std_02406,eChi-26Ad
perf_prod_std_02407,3b6j-7gcM
perf_prod_std_02408,jKa2-bgVb
perf_prod_std_02409,8cj2-62D2
perf_prod_std_02410,8R4b-gcGj
perf_prod_std_02411,9Ted-3Y9g
perf_prod_std_02412,68bU-4cR8
perf_prod_std_02413,4NE6-di79
perf_prod_std_02414,64fa-NFh4
perf_prod_std_02415,ebdi-h8P9
perf_prod_std_02416,gajc-Q3ej
perf_prod_std_02417,B83Z-6L6c
perf_prod_std_02418,L4Ti-3aUe
perf_prod_std_02419,2BhC-374A
perf_prod_std_02420,TQ8g-4Hh8
perf_prod_std_02421,RiFb-8Rh4
perf_prod_std_02422,HV64-fgFc
perf_prod_std_02423,dbhe-gPfi
perf_prod_std_02424,aHgD-i7aj
perf_prod_std_02425,bZ2M-f6Ae
perf_prod_std_02426,c274-dEG2
perf_prod_std_02427,8Ud4-GgVE
perf_prod_std_02428,6fa6-Fcaj
perf_prod_std_02429,3Bh2-eJeg
perf_prod_std_02430,ji2Q-X3a4
perf_prod_std_02431,haLP-iPb9
perf_prod_std_02432,T46C-j63d
perf_prod_std_02433,ZPci-N7X4
perf_prod_std_02434,Ujci-Cg6b
perf_prod_std_02435,6Rbh-aPfZ
perf_prod_std_02436,i26b-7hgV
perf_prod_std_02437,jMEb-Ba4N
perf_prod_std_02438,84W2-792c
perf_prod_std_02439,iXKc-b92G
perf_prod_std_02440,g73g-bc43
perf_prod_std_02441,D8jQ-hW2j
perf_prod_std_02442,b7d4-a8df
perf_prod_std_02443,Yj93-jeK2
perf_prod_std_02444,iYhA-c6ej
perf_prod_std_02445,BKPe-7Rh7
perf_prod_std_02446,WKD2-6cNB
perf_prod_std_02447,7A3Q-Mjb6
perf_prod_std_02448,cjfG-BZhZ
perf_prod_std_02449,2agb-CUdG
perf_prod_std_02450,XL3V-FdbL
perf_prod_std_02451,i89J-N8bg
perf_prod_std_02452,9EFQ-Z787
perf_prod_std_02453,Z8aA-j29R
perf_prod_std_02454,3W2i-2b6e
perf_prod_std_02455,4aBc-jQcZ
perf_prod_std_02456,7cdF-XhKi
perf_prod_std_02457,a2GX-2M3f
perf_prod_std_02458,bVj7-GfXb
perf_prod_std_02459,8ig2-PViR
perf_prod_std_02460,f9j8-eaH2
perf_prod_std_02461,QAQd-HDbK
perf_prod_std_02462,7Cfe-YTai
perf_prod_std_02463,RhiT-hKbA
perf_prod_std_02464,CJf3-fZgb
perf_prod_std_02465,GfQV-A6bi
perf_prod_std_02466,gj6F-6f6P
perf_prod_std_02467,YQcJ-24b8
perf_prod_std_02468,LBiM-4B7a
perf_prod_std_02469,ZhPg-fBiL
perf_prod_std_02470,9GL8-7Xj4
perf_prod_std_02471,WTQ9-ceE3
perf_prod_std_02472,2QFL-jFR4
perf_prod_std_02473,bPdW-HgUd
perf_prod_std_02474,Gf7L-Nbfh
perf_prod_std_02475,B3TK-Pgfe
perf_prod_std_02476,GbHd-FgEd
perf_prod_std_02477,JUgQ-8f8M
perf_prod_std_02478,ec82-Xbig
perf_prod_std_02479,474d-939b
perf_prod_std_02480,2G3G-4Tcg
perf_prod_std_02481,4Lif-JhEf
perf_prod_std_02482,d7Tc-Bebh
perf_prod_std_02483,fiJE-V4a3
perf_prod_std_02484,VPDA-Y7N3
perf_prod_std_02485,Z9aH-haX6
perf_prod_std_02486,Lbhg-VaNd
perf_prod_std_02487,28FG-XD9a
perf_prod_std_02488,T6ch-28aH
perf_prod_std_02489,7dEK-NYeW
perf_prod_std_02490,PiBj-Ae3d
perf_prod_std_02491,Njb4-aRg6
perf_prod_std_02492,AKba-J72L
perf_prod_std_02493,jfGN-C2H9
perf_prod_std_02494,7d29-2ga9
perf_prod_std_02495,gAeT-9BgT
perf_prod_std_02496,cDc9-Xh2i
perf_prod_std_02497,3i3f-A2Ji
perf_prod_std_02498,h6f4-9Ki6
perf_prod_std_02499,DiMK-2dJZ
perf_prod_std_02500,2dCb-Xj3K
perf_prod_std_02501,X72Y-3X3N
perf_prod_std_02502,UZ64-94ae
perf_prod_std_02503,NhfQ-j9hB
perf_prod_std_02504,jiPa-UZfJ
perf_prod_std_02505,4deh-WRc6
perf_prod_std_02506,P7bi-HJbH
perf_prod_std_02507,8G4e-dh8V
perf_prod_std_02508,f3Fi-QiR3
perf_prod_std_02509,bhiR-g83K
perf_prod_std_02510,Z8ML-fF73
perf_prod_std_02511,7hj3-VFBd
perf_prod_std_02512,jaEY-aTcH
perf_prod_std_02513,idXi-9jac
perf_prod_std_02514,PJjd-Uaeg
perf_prod_std_02515,dcah-jBN8
perf_prod_std_02516,cij6-FfKe
perf_prod_std_02517,6g68-gjC4
perf_prod_std_02518,VAEg-6X9Q
perf_prod_std_02519,TeEg-N4Cb
perf_prod_std_02520,TNWR-4aeR
perf_prod_std_02521,gceF-d32h
perf_prod_std_02522,7C3e-b67A
perf_prod_std_02523,8a4H-iMHN
perf_prod_std_02524,VZ7c-fAG8
perf_prod_std_02525,baD2-BbR8
perf_prod_std_02526,Vd72-dT92
perf_prod_std_02527,4Did-7YfB
perf_prod_std_02528,FcV7-3X7g
perf_prod_std_02529,L8H7-bhG6
perf_prod_std_02530,cWj7-di4K
perf_prod_std_02531,4N9b-Ng69
perf_prod_std_02532,7D6e-gZbF
perf_prod_std_02533,gbF8-VUf4
perf_prod_std_02534,98Q3-Hi3i
perf_prod_std_02535,64F4-iTHf
perf_prod_std_02536,ajGH-Mef8
perf_prod_std_02537,VBFH-BfLK
perf_prod_std_02538,ea4c-9aPC
perf_prod_std_02539,eYCb-hDf7
perf_prod_std_02540,bBEf-2AKV
perf_prod_std_02541,Pf2e-7chJ
perf_prod_std_02542,CcM9-jBcd
perf_prod_std_02543,i63f-H3ZQ
perf_prod_std_02544,YEd3-hU6g
perf_prod_std_02545,edEc-feH8
perf_prod_std_02546,ciQC-j9TG
perf_prod_std_02547,GWZd-gZ28
perf_prod_std_02548,6gAQ-Kfda
perf_prod_std_02549,hTgj-YMUd
perf_prod_std_02550,WFQF-bXaK
perf_prod_std_02551,YaWa-cYDh
perf_prod_std_02552,dcP8-7M7M
perf_prod_std_02553,27gX-E4Yd
perf_prod_std_02554,Md9i-GYgB
perf_prod_std_02555,c8Ch-6WdR
perf_prod_std_02556,DRjL-7hae
perf_prod_std_02557,P6ZX-8Mih
perf_prod_std_02558,WC9X-be3X
perf_prod_std_02559,i4i6-Q6iE
perf_prod_std_02560,3JWf-Eg8X
perf_prod_std_02561,GLgi-8Ub8
perf_prod_std_02562,6Ai4-a4jM
perf_prod_std_02563,E6f7-3H3f
perf_prod_std_02564,VbfN-g29T
perf_prod_std_02565,fife-aNaE
perf_prod_std_02566,4hg8-if9V
perf_prod_std_02567,3fT3-KL9D
perf_prod_std_02568,UjhG-W2Q2
perf_prod_std_02569,dJ9i-d7WZ
perf_prod_std_02570,9aeE-9ZQd
perf_prod_std_02571,dhfg-Gfbe
perf_prod_std_02572,7jhE-L3c8
perf_prod_std_02573,4b6J-83bg
perf_prod_std_02574,4Kd7-edY6
perf_prod_std_02575,GjXN-TacP
perf_prod_std_02576,632b-92fU
perf_prod_std_02577,chgi-23cP
perf_prod_std_02578,Nj6j-iXC4
perf_prod_std_02579,bjQT-cgWe
perf_prod_std_02580,Ej4f-JK6T
perf_prod_std_02581,386j-eaUh
perf_prod_std_02582,gPg8-DbWE
perf_prod_std_02583,YZKT-d8c4
perf_prod_std_02584,3LH3-7hf8
perf_prod_std_02585,fD2g-Ac39
perf_prod_std_02586,KiKB-3Ecg
perf_prod_std_02587,4aRX-gBZ3
perf_prod_std_02588,CV98-49Nb
perf_prod_std_02589,9c26-3AQ6
perf_prod_std_02590,87eJ-Fgag
perf_prod_std_02591,G4jU-ifYd
perf_prod_std_02592,iMg2-7262
perf_prod_std_02593,D4d3-4g2X
perf_prod_std_02594,9CLQ-JQBc
perf_prod_std_02595,7bT4-PabQ
perf_prod_std_02596,ca3W-jcib
perf_prod_std_02597,j9cb-GcZi
perf_prod_std_02598,2iLE-7cDd
perf_prod_std_02599,92F2-7aCA
perf_prod_std_02600,7bBL-Thcd
perf_prod_std_02601,V6g6-iLbc
perf_prod_std_02602,e27c-e6Ve
perf_prod_std_02603,9dhf-68Y7
perf_prod_std_02604,J6e2-b29C
perf_prod_std_02605,hEh7-gi4L
perf_prod_std_02606,Q3e3-jeRf
perf_prod_std_02607,7623-f8N3
perf_prod_std_02608,a43P-DeDj
perf_prod_std_02609,NjLb-cAfh
perf_prod_std_02610,eQiH-6j93
perf_prod_std_02611,bM2c-iMgB
perf_prod_std_02612,dQTG-i97U
perf_prod_std_02613,PcV8-h3fW
perf_prod_std_02614,A3gG-jaXK
perf_prod_std_02615,EH2b-GiHF
perf_prod_std_02616,J2c3-4ANE
perf_prod_std_02617,PFeG-7cLb
perf_prod_std_02618,aKc6-9V2H
perf_prod_std_02619,fGg3-6H6h
perf_prod_std_02620,dM7W-T6Ja
perf_prod_std_02621,Qd28-V7gU
perf_prod_std_02622,6e3N-bHeA
perf_prod_std_02623,jX2Y-L2Pf
perf_prod_std_02624,QC7D-QV7g
perf_prod_std_02625,Teg7-K6Bg
perf_prod_std_02626,BbM3-WJbU
perf_prod_std_02627,2F3J-PdLi
perf_prod_std_02628,QYbh-ZcNd
perf_prod_std_02629,KFPa-HWLg
perf_prod_std_02630,72Da-N68g
perf_prod_std_02631,JdVR-gaBF
perf_prod_std_02632,4be3-7TR9
perf_prod_std_02633,hYP7-aBFY
perf_prod_std_02634,fU3d-eVcA
perf_prod_std_02635,d87j-9h4b
perf_prod_std_02636,6Df2-729U
perf_prod_std_02637,3R7D-4gB3
perf_prod_std_02638,hWf3-d3fH
perf_prod_std_02639,eEKd-H98c
perf_prod_std_02640,gbGH-XF3L
perf_prod_std_02641,4d8R-eHAe
perf_prod_std_02642,gW7g-MGac
perf_prod_std_02643,XRch-jH3i
perf_prod_std_02644,i6AE-HZ73
perf_prod_std_02645,hBa7-TCaj
perf_prod_std_02646,UHd4-E2Wi
perf_prod_std_02647,dFa9-K7N9
perf_prod_std_02648,fHdi-he92
perf_prod_std_02649,9cBA-fcVg
perf_prod_std_02650,2X8U-A83a
perf_prod_std_02651,iN9Q-gaPQ
perf_prod_std_02652,H7ag-bY96
perf_prod_std_02653,a8jM-236C
perf_prod_std_02654,igTN-6Nd8
perf_prod_std_02655,4EgP-ec9B
perf_prod_std_02656,2cUH-4J3D
perf_prod_std_02657,HgQU-hGDV
perf_prod_std_02658,gTc2-3Z82
perf_prod_std_02659,NZEW-f7iG
perf_prod_std_02660,K2d2-feKi
perf_prod_std_02661,jPeb-3c87
perf_prod_std_02662,7eEP-fj3f
perf_prod_std_02663,c8P2-Ugj9
perf_prod_std_02664,f2e3-2igc
perf_prod_std_02665,92Nc-H64Y
perf_prod_std_02666,eRW3-acUd
perf_prod_std_02667,c86U-bci8
perf_prod_std_02668,MA46-W2Md
perf_prod_std_02669,K79j-igjb
perf_prod_std_02670,dMH7-bG36
perf_prod_std_02671,6B7a-c6Ua
perf_prod_std_02672,ZHMf-XB4j
perf_prod_std_02673,dT93-jgTU
perf_prod_std_02674,JYWT-i29M
perf_prod_std_02675,fidc-haXa
perf_prod_std_02676,C2QW-giZ6
perf_prod_std_02677,hjJ9-BgiH
perf_prod_std_02678,67X7-3PaK
perf_prod_std_02679,H73Q-edha
perf_prod_std_02680,bP8d-aieY
perf_prod_std_02681,Qe8c-gQ6g
perf_prod_std_02682,3f9Z-2dXB
perf_prod_std_02683,2c89-Hfec
perf_prod_std_02684,4M67-2Mj4
perf_prod_std_02685,B9Bg-R3f6
perf_prod_std_02686,Hhe4-g2iU
perf_prod_std_02687,f8dP-c24i
perf_prod_std_02688,dMUT-938f
perf_prod_std_02689,Yb2W-4Ed4
perf_prod_std_02690,bdKe-9Xa8
perf_prod_std_02691,b6jd-chf2
perf_prod_std_02692,49eg-8PN3
perf_prod_std_02693,eKTh-7M8i
perf_prod_std_02694,f2Db-3Mbj
perf_prod_std_02695,Ye6h-gGRj
perf_prod_std_02696,a6dZ-3eRA
perf_prod_std_02697,9NEG-gPZa
perf_prod_std_02698,e6KE-CPad
perf_prod_std_02699,cVeF-6djA
perf_prod_std_02700,f9aM-RWZG
perf_prod_std_02701,27Ce-8had
perf_prod_std_02702,M6dc-edNG
perf_prod_std_02703,4d6c-eMg4
perf_prod_std_02704,PhLi-BZif
perf_prod_std_02705,bYZ7-HFX2
perf_prod_std_02706,6c2j-gbhU
perf_prod_std_02707,ec6a-hQh9
perf_prod_std_02708,WM9D-A7iR
perf_prod_std_02709,6GiP-F83j
perf_prod_std_02710,gW84-NgC8
