tchextid,studentuuid,stdextid,classcode
tch_20200710-174302_93,b25f4398-c504-11ea-96b3-0242ac110002,std_1594643454614_393,G2u9-GPU7
tch_20200710-174302_87,b47cf3ad-c504-11ea-96b3-0242ac110002,std_1594643458467_387,3LU6-WJwK
tch_20200710-174302_74,b16ccd81-c504-11ea-acee-0242ac110002,std_1594643453327_374,K93E-y8LE
tch_20200710-174302_81,b2d7a794-c504-11ea-96b3-0242ac110002,std_1594643455715_381,c9oN-327b
tch_20200710-174302_94,b4e8ad03-c504-11ea-acee-0242ac110002,std_1594643458829_394,uNDo-9rTj
tch_20200710-174302_95,b75c6ced-c504-11ea-89f8-0242ac110002,std_1594643462979_395,E8Ag-eyqC
tch_20200710-174302_88,b69b66f2-c504-11ea-acee-0242ac110002,std_1594643462024_388,6797-2HQi
tch_20200710-174302_76,b7844049-c504-11ea-acee-0242ac110002,std_1594643463560_376,uZiz-346r
tch_20200710-174302_84,ba7ce686-c504-11ea-89f8-0242ac110002,std_1594643468479_384,p76j-wT9V
tch_20200710-174302_83,b80ef3ee-c504-11ea-af23-0242ac110002,std_1594643464449_383,jgVW-Bs4f
tch_20200710-174302_90,ba40c79d-c504-11ea-af23-0242ac110002,std_1594643468126_390,rKXP-bi2j
tch_20200710-174302_96,b9dd4b3b-c504-11ea-acee-0242ac110002,std_1594643467175_396,Vv9x-aHeg
tch_20200710-174302_82,ba2ec610-c504-11ea-acee-0242ac110002,std_1594643468019_382,Q9dH-9gYv
tch_20200710-174302_89,b861cf20-c504-11ea-96b3-0242ac110002,std_1594643464995_389,pqRQ-d38A
tch_20200710-174302_78,bb69b73a-c504-11ea-acee-0242ac110002,std_1594643470091_378,uMm2-Dg64
tch_20200710-174302_85,bec369c3-c504-11ea-acee-0242ac110002,std_1594643475692_385,rk7c-poBW
tch_20200710-174302_97,bc71b13a-c504-11ea-af23-0242ac110002,std_1594643471494_397,7T43-F7vR
tch_20200710-174302_91,bd2dae23-c504-11ea-89f8-0242ac110002,std_1594643473036_391,yFwu-KR7m
tch_20200710-174302_79,bdb666bb-c504-11ea-96b3-0242ac110002,std_1594643473951_379,Q6Qr-nR6c
tch_20200710-174302_92,bfea0fac-c504-11ea-acee-0242ac110002,std_1594643477641_392,iE27-X9We
tch_20200710-174302_99,c15a4126-c504-11ea-89f8-0242ac110002,std_1594643479719_399,o4o2-Ra86
tch_20200710-174302_98,beeac7fb-c504-11ea-89f8-0242ac110002,std_1594643475629_398,HjVT-GgpQ
tch_20200710-174302_77,bdfd5a2b-c504-11ea-96b3-0242ac110002,std_1594643474414_377,m4i8-r9FG
tch_20200710-174302_80,bfbda81f-c504-11ea-acee-0242ac110002,std_1594643477337_380,QE9h-xApg
tch_20200710-174302_87,c3594513-c504-11ea-96b3-0242ac110002,std_1594643483352_387,3LU6-WJwK
tch_20200710-174302_86,c2674434-c504-11ea-af23-0242ac110002,std_1594643481835_386,uLYp-6DBi
tch_20200710-174302_100,c3ecd2ea-c504-11ea-acee-0242ac110002,std_1594643484037_400,yVtg-M2yb
tch_20200710-174302_93,c3057fd3-c504-11ea-89f8-0242ac110002,std_1594643482839_393,G2u9-GPU7
tch_20200710-174302_94,c42372ea-c504-11ea-acee-0242ac110002,std_1594643484729_394,uNDo-9rTj
tch_20200710-174302_81,c3e9c609-c504-11ea-89f8-0242ac110002,std_1594643484348_381,c9oN-327b
tch_20200710-174302_84,c7b91d3c-c504-11ea-89f8-0242ac110002,std_1594643490744_384,p76j-wT9V
tch_20200710-182317_1,c66a55e4-c504-11ea-89f8-0242ac110002,std_1594643488230_401,2K36-cVMB
tch_20200710-174302_90,c87ae707-c504-11ea-96b3-0242ac110002,std_1594643492030_390,rKXP-bi2j
tch_20200710-174302_82,c8ed7e41-c504-11ea-89f8-0242ac110002,std_1594643492754_382,Q9dH-9gYv
tch_20200710-174302_88,c799873c-c504-11ea-acee-0242ac110002,std_1594643490532_388,6797-2HQi
tch_20200710-182317_2,c8ec945c-c504-11ea-96b3-0242ac110002,std_1594643492345_402,JEJ6-Y9w4
tch_20200710-174302_89,c9d1eb76-c504-11ea-89f8-0242ac110002,std_1594643494244_389,pqRQ-d38A
tch_20200710-174302_85,cc4b017e-c504-11ea-96b3-0242ac110002,std_1594643498413_385,rk7c-poBW
tch_20200710-174302_96,c8adb6ec-c504-11ea-acee-0242ac110002,std_1594643492348_396,Vv9x-aHeg
tch_20200710-174302_92,ced92663-c504-11ea-96b3-0242ac110002,std_1594643502700_392,iE27-X9We
tch_20200710-182317_3,cb5f425d-c504-11ea-96b3-0242ac110002,std_1594643496507_403,EC8Z-W7Jn
tch_20200710-182317_4,cdd34f90-c504-11ea-89f8-0242ac110002,std_1594643500656_404,wag3-scTj
tch_20200710-174302_91,ce822cf5-c504-11ea-89f8-0242ac110002,std_1594643502117_391,yFwu-KR7m
tch_20200710-182317_5,d04c8cf8-c504-11ea-96b3-0242ac110002,std_1594643504793_405,jKY8-qg7s
tch_20200710-174302_97,ce599645-c504-11ea-96b3-0242ac110002,std_1594643501861_397,7T43-F7vR
tch_20200710-174302_94,d408835c-c504-11ea-89f8-0242ac110002,std_1594643511410_394,uNDo-9rTj
tch_20200710-182317_6,d2b88313-c504-11ea-96b3-0242ac110002,std_1594643508866_406,WBK2-4Yzw
tch_20200710-174302_100,d3402a25-c504-11ea-89f8-0242ac110002,std_1594643510066_400,yVtg-M2yb
tch_20200710-174302_93,d3d76149-c504-11ea-af23-0242ac110002,std_1594643511056_393,G2u9-GPU7
tch_20200710-174302_87,d2e84627-c504-11ea-af23-0242ac110002,std_1594643509482_387,3LU6-WJwK
tch_20200710-174302_86,d33ad33d-c504-11ea-96b3-0242ac110002,std_1594643510026_386,uLYp-6DBi
tch_20200710-182317_1,d6eda14c-c504-11ea-acee-0242ac110002,std_1594643516250_401,2K36-cVMB
tch_20200710-182317_7,d52c42b4-c504-11ea-af23-0242ac110002,std_1594643512981_407,fz96-TF83
tch_20200710-174302_95,d6625173-c504-11ea-af23-0242ac110002,std_1594643515334_395,E8Ag-eyqC
tch_20200710-182317_8,d79d4292-c504-11ea-af23-0242ac110002,std_1594643517084_408,q97N-2Nzh
tch_20200710-174302_88,d9a3c0db-c504-11ea-af23-0242ac110002,std_1594643520797_388,6797-2HQi
tch_20200710-174302_90,d831931c-c504-11ea-89f8-0242ac110002,std_1594643518346_390,rKXP-bi2j
tch_20200710-182317_9,da0d0995-c504-11ea-af23-0242ac110002,std_1594643521164_409,TA3n-CA87
tch_20200710-174302_96,da94ff3f-c504-11ea-af23-0242ac110002,std_1594643522404_396,Vv9x-aHeg
tch_20200710-182317_10,dc87ce37-c504-11ea-af23-0242ac110002,std_1594643525330_410,8uEA-cL4W
tch_20200710-182317_3,dc23b56a-c504-11ea-af23-0242ac110002,std_1594643524993_403,EC8Z-W7Jn
tch_20200710-182317_2,d9f19279-c504-11ea-89f8-0242ac110002,std_1594643521291_402,JEJ6-Y9w4
tch_20200710-174302_89,da0d5827-c504-11ea-89f8-0242ac110002,std_1594643521491_389,pqRQ-d38A
tch_20200710-174302_91,ddfc45a2-c504-11ea-acee-0242ac110002,std_1594643528093_391,yFwu-KR7m
tch_20200710-174302_92,dc1e3675-c504-11ea-89f8-0242ac110002,std_1594643524956_392,iE27-X9We
tch_20200710-182317_4,dc7b991c-c504-11ea-acee-0242ac110002,std_1594643525580_404,wag3-scTj
tch_20200710-182317_5,df1110bf-c504-11ea-af23-0242ac110002,std_1594643529871_405,jKY8-qg7s
tch_20200710-174302_98,def32895-c504-11ea-89f8-0242ac110002,std_1594643529699_398,HjVT-GgpQ
tch_20200710-182317_11,defb3ed9-c504-11ea-acee-0242ac110002,std_1594643529439_411,9jm6-Zg9v
tch_20200710-174302_99,def0de90-c504-11ea-89f8-0242ac110002,std_1594643529700_399,o4o2-Ra86
tch_20200710-182317_6,e1dc8ce7-c504-11ea-af23-0242ac110002,std_1594643534552_406,WBK2-4Yzw
tch_20200710-182317_12,e17b0be7-c504-11ea-acee-0242ac110002,std_1594643533606_412,G3a8-wFWH
tch_20200710-174302_97,df172bbe-c504-11ea-96b3-0242ac110002,std_1594643529956_397,7T43-F7vR
tch_20200710-174302_100,e1e58d6a-c504-11ea-89f8-0242ac110002,std_1594643534661_400,yVtg-M2yb
tch_20200710-174302_94,e1a96f39-c504-11ea-89f8-0242ac110002,std_1594643534261_394,uNDo-9rTj
tch_20200710-174302_93,e31e0d7e-c504-11ea-89f8-0242ac110002,std_1594643536696_393,G2u9-GPU7
tch_20200710-182317_13,e409583b-c504-11ea-acee-0242ac110002,std_1594643537930_413,2FEY-Zyur
tch_20200710-182317_1,e641202d-c504-11ea-96b3-0242ac110002,std_1594643541947_401,2K36-cVMB
tch_20200710-182317_14,e67c7ad2-c504-11ea-96b3-0242ac110002,std_1594643542032_414,P6hF-YH3d
tch_20200710-182317_7,e70b2678-c504-11ea-af23-0242ac110002,std_1594643543265_407,fz96-TF83
tch_20200710-182317_8,e7c2dd70-c504-11ea-89f8-0242ac110002,std_1594643544494_408,q97N-2Nzh
tch_20200710-174302_96,eaaa463d-c504-11ea-96b3-0242ac110002,std_1594643549368_396,Vv9x-aHeg
tch_20200710-174302_95,e77a14c6-c504-11ea-96b3-0242ac110002,std_1594643544019_395,E8Ag-eyqC
tch_20200710-182317_9,e93ea810-c504-11ea-af23-0242ac110002,std_1594643546979_409,TA3n-CA87
tch_20200710-182317_10,eb1d7a11-c504-11ea-89f8-0242ac110002,std_1594643550120_410,8uEA-cL4W
tch_20200710-182317_2,eb5182ce-c504-11ea-89f8-0242ac110002,std_1594643550472_402,JEJ6-Y9w4
tch_20200710-182317_4,ed04b15f-c504-11ea-89f8-0242ac110002,std_1594643553300_404,wag3-scTj
tch_20200710-182317_15,e8f40a92-c504-11ea-96b3-0242ac110002,std_1594643546176_415,P4dW-b4XA
tch_20200710-182317_16,eb61fcf6-c504-11ea-96b3-0242ac110002,std_1594643550262_416,pjn7-pqpC
tch_20200710-174302_98,ee057f9a-c504-11ea-89f8-0242ac110002,std_1594643554965_398,HjVT-GgpQ
tch_20200710-174302_99,ef20654f-c504-11ea-96b3-0242ac110002,std_1594643556816_399,o4o2-Ra86
tch_20200710-182317_3,eb426784-c504-11ea-96b3-0242ac110002,std_1594643550361_403,EC8Z-W7Jn
tch_20200710-182317_5,edf8112f-c504-11ea-acee-0242ac110002,std_1594643554909_405,jKY8-qg7s
tch_20200710-182317_11,ee6a0d01-c504-11ea-af23-0242ac110002,std_1594643555654_411,9jm6-Zg9v
tch_20200710-182317_17,edcf53c2-c504-11ea-af23-0242ac110002,std_1594643554322_417,7j2y-3ft7
tch_20200710-182317_6,f0f46225-c504-11ea-89f8-0242ac110002,std_1594643559887_406,WBK2-4Yzw
tch_20200710-174302_100,f27bc483-c504-11ea-af23-0242ac110002,std_1594643562480_400,yVtg-M2yb
tch_20200710-182317_19,f2b1f041-c504-11ea-89f8-0242ac110002,std_1594643562510_419,TYBZ-hJ6X
tch_20200710-174302_97,f188d901-c504-11ea-acee-0242ac110002,std_1594643560896_397,7T43-F7vR
tch_20200710-182317_12,f16f0fbf-c504-11ea-96b3-0242ac110002,std_1594643560735_412,G3a8-wFWH
tch_20200710-182317_18,f040a220-c504-11ea-89f8-0242ac110002,std_1594643558420_418,BMF2-w8jk
tch_20200710-182317_1,f44e1452-c504-11ea-89f8-0242ac110002,std_1594643565528_401,2K36-cVMB
tch_20200710-182317_13,f3ee40d2-c504-11ea-96b3-0242ac110002,std_1594643564887_413,2FEY-Zyur
tch_20200710-182317_20,f52fc12b-c504-11ea-89f8-0242ac110002,std_1594643566664_420,MrFp-3793
tch_20200710-182317_14,f68a966c-c504-11ea-96b3-0242ac110002,std_1594643569282_414,P6hF-YH3d
tch_20200710-182317_7,f6d27527-c504-11ea-acee-0242ac110002,std_1594643569763_407,fz96-TF83
tch_20200710-182317_21,f79ca2ab-c504-11ea-af23-0242ac110002,std_1594643570755_421,Yxk4-6eWv
tch_20200710-182317_8,f6e84673-c504-11ea-96b3-0242ac110002,std_1594643569921_408,q97N-2Nzh
tch_20200710-182317_15,fb678dd3-c504-11ea-acee-0242ac110002,std_1594643577452_415,P4dW-b4XA
tch_20200710-182317_22,fa274502-c504-11ea-acee-0242ac110002,std_1594643575038_422,v6Pr-nGBG
tch_20200710-182317_9,fa2793dd-c504-11ea-89f8-0242ac110002,std_1594643575360_409,TA3n-CA87
tch_20200710-182317_3,fc91dc72-c504-11ea-acee-0242ac110002,std_1594643579379_403,EC8Z-W7Jn
tch_20200710-182317_10,faf9fe1a-c504-11ea-af23-0242ac110002,std_1594643576714_410,8uEA-cL4W
tch_20200710-182317_4,fb5da23c-c504-11ea-89f8-0242ac110002,std_1594643577397_404,wag3-scTj
tch_20200710-182317_16,fbddf62b-c504-11ea-af23-0242ac110002,std_1594643578247_416,pjn7-pqpC
tch_20200710-182317_17,feaea248-c504-11ea-acee-0242ac110002,std_1594643582928_417,7j2y-3ft7
tch_20200710-182317_5,fd552c99-c504-11ea-89f8-0242ac110002,std_1594643580675_405,jKY8-qg7s
tch_20200710-182317_2,fb3c108a-c504-11ea-acee-0242ac110002,std_1594643577163_402,JEJ6-Y9w4
tch_20200710-182317_11,fea309bc-c504-11ea-89f8-0242ac110002,std_1594643582857_411,9jm6-Zg9v
tch_20200710-182317_6,ff0db236-c504-11ea-89f8-0242ac110002,std_1594643583579_406,WBK2-4Yzw
tch_20200710-182317_23,fcaa9463-c504-11ea-96b3-0242ac110002,std_1594643579226_423,Kd7r-a2kW
tch_20200710-182317_24,ff186059-c504-11ea-af23-0242ac110002,std_1594643583322_424,UzAx-q84b
tch_20200710-182317_19,00f1dae8-c505-11ea-96b3-0242ac110002,std_1594643586747_419,TYBZ-hJ6X
tch_20200710-182317_12,0122fd74-c505-11ea-af23-0242ac110002,std_1594643586995_412,G3a8-wFWH
tch_20200710-182317_18,02bc8900-c505-11ea-96b3-0242ac110002,std_1594643589709_418,BMF2-w8jk
tch_20200710-182317_26,040eab42-c505-11ea-acee-0242ac110002,std_1594643591644_426,aWJh-2DNy
tch_20200710-182317_13,03c96547-c505-11ea-acee-0242ac110002,std_1594643591473_413,2FEY-Zyur
tch_20200710-182317_25,01914f3b-c505-11ea-af23-0242ac110002,std_1594643587465_425,4X29-6Hqr
tch_20200710-182317_20,03d1ca0b-c505-11ea-89f8-0242ac110002,std_1594643591564_420,MrFp-3793
tch_20200710-182317_14,05e762ef-c505-11ea-89f8-0242ac110002,std_1594643595036_414,P6hF-YH3d
tch_20200710-182317_27,06cbf6af-c505-11ea-96b3-0242ac110002,std_1594643596265_427,DjgA-eErF
tch_20200710-182317_7,06a95404-c505-11ea-89f8-0242ac110002,std_1594643596333_407,fz96-TF83
tch_20200710-182317_28,0945d0ca-c505-11ea-acee-0242ac110002,std_1594643600408_428,sWsK-wD8m
tch_20200710-182317_21,072eb0df-c505-11ea-acee-0242ac110002,std_1594643597192_421,Yxk4-6eWv
tch_20200710-182317_8,097c229d-c505-11ea-acee-0242ac110002,std_1594643601032_408,q97N-2Nzh
tch_20200710-182317_22,0b360848-c505-11ea-96b3-0242ac110002,std_1594643603971_422,v6Pr-nGBG
tch_20200710-182317_10,0b6c0ba0-c505-11ea-89f8-0242ac110002,std_1594643604327_410,8uEA-cL4W
tch_20200710-182317_15,09c7aa9a-c505-11ea-af23-0242ac110002,std_1594643601576_415,P4dW-b4XA
tch_20200710-182317_17,0ca0bb0c-c505-11ea-96b3-0242ac110002,std_1594643606346_417,7j2y-3ft7
tch_20200710-182317_9,0b3b85a4-c505-11ea-96b3-0242ac110002,std_1594643604010_409,TA3n-CA87
tch_20200710-182317_16,0bd26f2c-c505-11ea-89f8-0242ac110002,std_1594643605006_416,pjn7-pqpC
tch_20200710-182317_29,0bb7458a-c505-11ea-96b3-0242ac110002,std_1594643604502_429,v4g4-NiG2
tch_20200710-182317_23,0f1b0a13-c505-11ea-96b3-0242ac110002,std_1594643610511_423,Kd7r-a2kW
tch_20200710-182317_30,0e26bf5f-c505-11ea-89f8-0242ac110002,std_1594643608567_430,iWe6-3U3F
tch_20200710-182317_31,108c4d33-c505-11ea-acee-0242ac110002,std_1594643612609_431,wJZ2-LeAc
tch_20200710-182317_11,0e835db7-c505-11ea-acee-0242ac110002,std_1594643609519_411,9jm6-Zg9v
tch_20200710-182317_18,1150aeec-c505-11ea-96b3-0242ac110002,std_1594643614221_418,BMF2-w8jk
tch_20200710-182317_12,106d2cfb-c505-11ea-acee-0242ac110002,std_1594643612710_412,G3a8-wFWH
tch_20200710-182317_26,1174640a-c505-11ea-acee-0242ac110002,std_1594643614457_426,aWJh-2DNy
tch_20200710-182317_24,0fee1153-c505-11ea-acee-0242ac110002,std_1594643611854_424,UzAx-q84b
tch_20200710-182317_19,1062a5d8-c505-11ea-af23-0242ac110002,std_1594643612652_419,TYBZ-hJ6X
tch_20200710-182317_32,13016c95-c505-11ea-96b3-0242ac110002,std_1594643616700_432,42EG-46EW
tch_20200710-182317_20,145e158c-c505-11ea-89f8-0242ac110002,std_1594643619292_420,MrFp-3793
tch_20200710-182317_13,12c32a8a-c505-11ea-96b3-0242ac110002,std_1594643616648_413,2FEY-Zyur
tch_20200710-182317_25,1347012e-c505-11ea-af23-0242ac110002,std_1594643617501_425,4X29-6Hqr
tch_20200710-182317_28,17c13e21-c505-11ea-96b3-0242ac110002,std_1594643624992_428,sWsK-wD8m
tch_20200710-182317_27,17374d81-c505-11ea-acee-0242ac110002,std_1594643624106_427,DjgA-eErF
tch_20200710-182317_33,15763c6e-c505-11ea-96b3-0242ac110002,std_1594643620845_433,eaW4-EDuJ
tch_20200710-182317_14,1661395b-c505-11ea-acee-0242ac110002,std_1594643622704_414,P6hF-YH3d
tch_20200710-182317_34,17eeb6ee-c505-11ea-89f8-0242ac110002,std_1594643624958_434,QJyo-JpV3
tch_20200710-182317_22,1a293d2e-c505-11ea-af23-0242ac110002,std_1594643629064_422,v6Pr-nGBG
tch_20200710-182317_35,1a518615-c505-11ea-acee-0242ac110002,std_1594643629013_435,v8sK-k378
tch_20200710-182317_15,1ad905be-c505-11ea-89f8-0242ac110002,std_1594643630184_415,P4dW-b4XA
tch_20200710-182317_21,17ffa647-c505-11ea-af23-0242ac110002,std_1594643625441_421,Yxk4-6eWv
tch_20200710-182317_29,1c76fdd3-c505-11ea-af23-0242ac110002,std_1594643632928_429,v4g4-NiG2
tch_20200710-182317_23,1cf9e9f8-c505-11ea-89f8-0242ac110002,std_1594643633784_423,Kd7r-a2kW
tch_20200710-182317_37,1f2afaa1-c505-11ea-acee-0242ac110002,std_1594643637118_437,gCxM-mx69
tch_20200710-182317_36,1cc210c9-c505-11ea-89f8-0242ac110002,std_1594643633084_436,j4f8-HzmA
tch_20200710-182317_17,1b7c4a3d-c505-11ea-af23-0242ac110002,std_1594643631271_417,7j2y-3ft7
tch_20200710-182317_16,1c21d94b-c505-11ea-96b3-0242ac110002,std_1594643632373_416,pjn7-pqpC
tch_20200710-182317_31,1f5788c7-c505-11ea-af23-0242ac110002,std_1594643637750_431,wJZ2-LeAc
tch_20200710-182317_30,1e0b3289-c505-11ea-89f8-0242ac110002,std_1594643635556_430,iWe6-3U3F
tch_20200710-182317_24,2125e08b-c505-11ea-89f8-0242ac110002,std_1594643640770_424,UzAx-q84b
tch_20200710-182317_26,20b8ed29-c505-11ea-96b3-0242ac110002,std_1594643640048_426,aWJh-2DNy
tch_20200710-182317_32,2214fabd-c505-11ea-89f8-0242ac110002,std_1594643642330_432,42EG-46EW
tch_20200710-182317_19,213d3869-c505-11ea-af23-0242ac110002,std_1594643640921_419,TYBZ-hJ6X
tch_20200710-182317_20,23d71d46-c505-11ea-96b3-0242ac110002,std_1594643645301_420,MrFp-3793
tch_20200710-182317_18,20041bf6-c505-11ea-89f8-0242ac110002,std_1594643638876_418,BMF2-w8jk
tch_20200710-182317_38,219e1d94-c505-11ea-acee-0242ac110002,std_1594643641227_438,u28d-bE6F
tch_20200710-182317_25,2502f345-c505-11ea-af23-0242ac110002,std_1594643647255_425,4X29-6Hqr
tch_20200710-182317_39,2415d3a8-c505-11ea-89f8-0242ac110002,std_1594643645326_439,y3sB-Q8xG
tch_20200710-182317_40,267f0bce-c505-11ea-89f8-0242ac110002,std_1594643649383_440,omAz-x8kN
tch_20200710-182317_27,2561667f-c505-11ea-af23-0242ac110002,std_1594643647879_427,DjgA-eErF
tch_20200710-182317_33,25b309c4-c505-11ea-acee-0242ac110002,std_1594643648385_433,eaW4-EDuJ
tch_20200710-182317_28,2556df29-c505-11ea-89f8-0242ac110002,std_1594643647780_428,sWsK-wD8m
tch_20200710-182317_22,27f2c037-c505-11ea-89f8-0242ac110002,std_1594643652169_422,v6Pr-nGBG
tch_20200710-182317_34,276107c4-c505-11ea-af23-0242ac110002,std_1594643651230_434,QJyo-JpV3
tch_20200710-182317_41,28e732ad-c505-11ea-acee-0242ac110002,std_1594643653470_441,DX6p-PKtf
tch_20200710-182317_35,29cb7781-c505-11ea-af23-0242ac110002,std_1594643655277_435,v8sK-k378
tch_20200710-182317_42,2b55e82f-c505-11ea-af23-0242ac110002,std_1594643657553_442,T3Qk-7ewA
tch_20200710-182317_37,2ce5618a-c505-11ea-af23-0242ac110002,std_1594643660494_437,gCxM-mx69
tch_20200710-182317_23,2c677f5c-c505-11ea-af23-0242ac110002,std_1594643659669_423,Kd7r-a2kW
tch_20200710-182317_36,2d14fde9-c505-11ea-96b3-0242ac110002,std_1594643660806_436,j4f8-HzmA
tch_20200710-182317_21,2a3e5e3d-c505-11ea-89f8-0242ac110002,std_1594643656000_421,Yxk4-6eWv
tch_20200710-182317_24,2eda2ce3-c505-11ea-96b3-0242ac110002,std_1594643663770_424,UzAx-q84b
tch_20200710-182317_43,2dc62519-c505-11ea-89f8-0242ac110002,std_1594643661611_443,Q8L3-6Ey9
tch_20200710-182317_29,2beb98d9-c505-11ea-96b3-0242ac110002,std_1594643658853_429,v4g4-NiG2
tch_20200710-182317_31,2ebf03e7-c505-11ea-af23-0242ac110002,std_1594643663597_431,wJZ2-LeAc
tch_20200710-182317_26,2f555014-c505-11ea-acee-0242ac110002,std_1594643664571_426,aWJh-2DNy
tch_20200710-182317_30,2ed327cc-c505-11ea-96b3-0242ac110002,std_1594643663724_430,iWe6-3U3F
tch_20200710-182317_32,302bda8e-c505-11ea-96b3-0242ac110002,std_1594643665979_432,42EG-46EW
tch_20200710-182317_44,30413798-c505-11ea-96b3-0242ac110002,std_1594643665792_444,eHi4-sz43
tch_20200710-182317_25,33cde007-c505-11ea-89f8-0242ac110002,std_1594643672072_425,4X29-6Hqr
tch_20200710-182317_39,349db342-c505-11ea-acee-0242ac110002,std_1594643673415_439,y3sB-Q8xG
tch_20200710-182317_38,32f47014-c505-11ea-af23-0242ac110002,std_1594643670637_438,u28d-bE6F
tch_20200710-182317_45,32bc70bf-c505-11ea-af23-0242ac110002,std_1594643669937_445,87w6-dq9A
tch_20200710-182317_40,349b693d-c505-11ea-acee-0242ac110002,std_1594643673426_440,omAz-x8kN
tch_20200710-182317_33,3523105d-c505-11ea-89f8-0242ac110002,std_1594643674295_433,eaW4-EDuJ
tch_20200710-182317_27,34c2524f-c505-11ea-89f8-0242ac110002,std_1594643673628_427,DjgA-eErF
tch_20200710-182317_47,379d5ee4-c505-11ea-96b3-0242ac110002,std_1594643678161_447,drNy-JG43
tch_20200710-182317_46,3526e100-c505-11ea-af23-0242ac110002,std_1594643674031_446,KnX4-rLiH
tch_20200710-182317_34,380cea07-c505-11ea-af23-0242ac110002,std_1594643679182_434,QJyo-JpV3
tch_20200710-182317_28,3697d5ba-c505-11ea-acee-0242ac110002,std_1594643676763_428,sWsK-wD8m
tch_20200710-182317_41,38c27df1-c505-11ea-af23-0242ac110002,std_1594643680385_441,DX6p-PKtf
tch_20200710-182317_35,39de26c1-c505-11ea-acee-0242ac110002,std_1594643682215_435,v8sK-k378
tch_20200710-182317_48,3a2c95cc-c505-11ea-89f8-0242ac110002,std_1594643682407_448,7JdV-PUT3
