tchextid,studentuuid,stdextid,classcode
tch_20200703-010627_94,1fdd7249-bccf-11ea-94cc-0242ac110002,std_1593740836159_394,FmuP-HiVW
tch_20200703-010627_90,20f09096-bccf-11ea-840b-0242ac110002,std_1593740838322_390,9LxH-A8d9
tch_20200703-010627_86,21556ca5-bccf-11ea-840b-0242ac110002,std_1593740838962_386,dQYi-f4y4
tch_20200703-010627_85,1fdfbc4e-bccf-11ea-94cc-0242ac110002,std_1593740836527_385,D72h-iJ7w
tch_20200703-010627_82,20bf6e9c-bccf-11ea-94cc-0242ac110002,std_1593740837982_382,hCPi-Jfgr
tch_20200703-010627_95,236ed6f4-bccf-11ea-840b-0242ac110002,std_1593740842172_395,7gsX-9eH9
tch_20200703-010627_91,258ef7ff-bccf-11ea-840b-0242ac110002,std_1593740846036_391,BVh7-xPCA
tch_20200703-010627_88,28fb9589-bccf-11ea-94cc-0242ac110002,std_1593740851774_388,86DT-6cHW
tch_20200703-010627_92,27f34d6c-bccf-11ea-94cc-0242ac110002,std_1593740850048_392,HR4k-D4ep
tch_20200703-010627_96,27056b10-bccf-11ea-94cc-0242ac110002,std_1593740848183_396,7BLK-Hkrj
tch_20200703-010627_87,2ac88d34-bccf-11ea-840b-0242ac110002,std_1593740854795_387,ba4j-rX4W
tch_20200703-010627_83,2a03b6a8-bccf-11ea-94cc-0242ac110002,std_1593740853525_383,98w2-rmG2
tch_20200703-010627_97,2a99dcc6-bccf-11ea-840b-0242ac110002,std_1593740854193_397,JWbB-2VkF
tch_20200703-010627_84,2cf447b6-bccf-11ea-840b-0242ac110002,std_1593740858404_384,6b4c-LYuZ
tch_20200703-010627_98,2e2e26e2-bccf-11ea-840b-0242ac110002,std_1593740860205_398,H3E8-ot4t
tch_20200703-010627_89,2c300c94-bccf-11ea-840b-0242ac110002,std_1593740857175_389,8zA3-TowY
tch_20200703-010627_93,2d4cc7b8-bccf-11ea-840b-0242ac110002,std_1593740859027_393,8734-6B7f
tch_20200703-010627_99,31c2bee9-bccf-11ea-840b-0242ac110002,std_1593740866219_399,7292-4iHU
tch_20200703-010627_90,30724a4b-bccf-11ea-840b-0242ac110002,std_1593740864337_390,9LxH-A8d9
tch_20200703-010627_94,2fde6f0b-bccf-11ea-840b-0242ac110002,std_1593740863338_394,FmuP-HiVW
tch_20200703-010627_85,31b6639c-bccf-11ea-840b-0242ac110002,std_1593740866439_385,D72h-iJ7w
tch_20200703-010627_86,313ced02-bccf-11ea-94cc-0242ac110002,std_1593740865651_386,dQYi-f4y4
tch_20200703-010627_95,31f20d17-bccf-11ea-840b-0242ac110002,std_1593740866831_395,7gsX-9eH9
tch_20200703-010627_91,3547ee6a-bccf-11ea-94cc-0242ac110002,std_1593740872402_391,BVh7-xPCA
tch_20200703-010627_100,35644f93-bccf-11ea-94cc-0242ac110002,std_1593740872229_400,mFLZ-3HEP
tch_20200703-010627_92,395b2c46-bccf-11ea-94cc-0242ac110002,std_1593740879248_392,HR4k-D4ep
tch_20200703-010627_96,3959a685-bccf-11ea-840b-0242ac110002,std_1593740879252_396,7BLK-Hkrj
tch_20200703-023733_1,38f00f21-bccf-11ea-94cc-0242ac110002,std_1593740878241_401,bQip-D6Mt
tch_20200703-010627_88,38fe1827-bccf-11ea-94cc-0242ac110002,std_1593740878657_388,86DT-6cHW
tch_20200703-010627_87,39af189b-bccf-11ea-840b-0242ac110002,std_1593740879826_387,ba4j-rX4W
tch_20200703-010627_98,3be866cb-bccf-11ea-840b-0242ac110002,std_1593740883548_398,H3E8-ot4t
tch_20200703-023733_2,3c8ac20b-bccf-11ea-840b-0242ac110002,std_1593740884251_402,3Nhq-PYQB
tch_20200703-010627_97,3abb321e-bccf-11ea-94cc-0242ac110002,std_1593740881577_397,JWbB-2VkF
tch_20200703-010627_89,3c904082-bccf-11ea-840b-0242ac110002,std_1593740884665_389,8zA3-TowY
tch_20200703-023733_3,401c4d65-bccf-11ea-94cc-0242ac110002,std_1593740890265_403,Caui-GLJY
tch_20200703-010627_93,3dc6eb2d-bccf-11ea-840b-0242ac110002,std_1593740886688_393,8734-6B7f
tch_20200703-010627_99,407bf989-bccf-11ea-94cc-0242ac110002,std_1593740891214_399,7292-4iHU
tch_20200703-010627_91,446df38c-bccf-11ea-840b-0242ac110002,std_1593740897827_391,BVh7-xPCA
tch_20200703-010627_94,41a361b7-bccf-11ea-94cc-0242ac110002,std_1593740893155_394,FmuP-HiVW
tch_20200703-010627_90,40e5429c-bccf-11ea-840b-0242ac110002,std_1593740891905_390,9LxH-A8d9
tch_20200703-010627_95,430fc39f-bccf-11ea-840b-0242ac110002,std_1593740895553_395,7gsX-9eH9
tch_20200703-023733_4,43b6d90e-bccf-11ea-94cc-0242ac110002,std_1593740896276_404,b4Yk-JPhV
tch_20200703-010627_100,4633e6a4-bccf-11ea-94cc-0242ac110002,std_1593740900821_400,mFLZ-3HEP
tch_20200703-023733_5,4744e16b-bccf-11ea-94cc-0242ac110002,std_1593740902286_405,9BbU-uh3c
tch_20200703-010627_92,4821d3d2-bccf-11ea-94cc-0242ac110002,std_1593740904046_392,HR4k-D4ep
tch_20200703-010627_96,4830c83b-bccf-11ea-94cc-0242ac110002,std_1593740904152_396,7BLK-Hkrj
tch_20200703-023733_1,48ce8e6b-bccf-11ea-840b-0242ac110002,std_1593740905159_401,bQip-D6Mt
tch_20200703-010627_98,4ac68e01-bccf-11ea-840b-0242ac110002,std_1593740908488_398,H3E8-ot4t
tch_20200703-010627_97,4ce6aea5-bccf-11ea-94cc-0242ac110002,std_1593740912052_397,JWbB-2VkF
tch_20200703-023733_6,4ad9c84f-bccf-11ea-840b-0242ac110002,std_1593740908296_406,uUAi-9Rw8
tch_20200703-023733_7,4e6a904e-bccf-11ea-840b-0242ac110002,std_1593740914307_407,JE4e-cgDa
tch_20200703-023733_2,4c732c87-bccf-11ea-94cc-0242ac110002,std_1593740911307_402,3Nhq-PYQB
tch_20200703-023733_3,4e76022a-bccf-11ea-840b-0242ac110002,std_1593740914683_403,Caui-GLJY
tch_20200703-010627_93,4f76341d-bccf-11ea-840b-0242ac110002,std_1593740916362_393,8734-6B7f
tch_20200703-010627_94,51f38f72-bccf-11ea-94cc-0242ac110002,std_1593740920506_394,FmuP-HiVW
tch_20200703-010627_99,507d43ba-bccf-11ea-840b-0242ac110002,std_1593740918072_399,7292-4iHU
tch_20200703-023733_8,520458a6-bccf-11ea-94cc-0242ac110002,std_1593740920319_408,MUHE-V4w4
tch_20200703-023733_4,558038a1-bccf-11ea-94cc-0242ac110002,std_1593740926480_404,b4Yk-JPhV
tch_20200703-010627_100,55fa2384-bccf-11ea-840b-0242ac110002,std_1593740927308_400,mFLZ-3HEP
tch_20200703-010627_95,541f21f7-bccf-11ea-94cc-0242ac110002,std_1593740924164_395,7gsX-9eH9
tch_20200703-023733_9,55993efb-bccf-11ea-840b-0242ac110002,std_1593740926330_409,8nV3-96sp
tch_20200703-023733_10,59359f7d-bccf-11ea-840b-0242ac110002,std_1593740932341_410,JW7V-eqgo
tch_20200703-023733_1,59ac2f17-bccf-11ea-840b-0242ac110002,std_1593740933481_401,bQip-D6Mt
tch_20200703-023733_5,568a0839-bccf-11ea-94cc-0242ac110002,std_1593740928205_405,9BbU-uh3c
tch_20200703-010627_96,59a32e30-bccf-11ea-840b-0242ac110002,std_1593740933426_396,7BLK-Hkrj
tch_20200703-010627_98,5bf22828-bccf-11ea-840b-0242ac110002,std_1593740937252_398,H3E8-ot4t
tch_20200703-023733_11,5cc5cbbd-bccf-11ea-94cc-0242ac110002,std_1593740938354_411,64ZN-E36q
tch_20200703-010627_97,5c44db1d-bccf-11ea-94cc-0242ac110002,std_1593740937820_397,JWbB-2VkF
tch_20200703-023733_3,5ee50253-bccf-11ea-840b-0242ac110002,std_1593740942262_403,Caui-GLJY
tch_20200703-023733_6,5d11056e-bccf-11ea-840b-0242ac110002,std_1593740939196_406,uUAi-9Rw8
tch_20200703-023733_12,605644a8-bccf-11ea-94cc-0242ac110002,std_1593740944364_412,cQEp-W8ZB
tch_20200703-023733_7,5dd76264-bccf-11ea-94cc-0242ac110002,std_1593740940474_407,JE4e-cgDa
tch_20200703-010627_99,61d8c6e7-bccf-11ea-840b-0242ac110002,std_1593740947209_399,7292-4iHU
tch_20200703-023733_2,5e2003d9-bccf-11ea-94cc-0242ac110002,std_1593740940916_402,3Nhq-PYQB
tch_20200703-010627_100,644643f0-bccf-11ea-840b-0242ac110002,std_1593740951288_400,mFLZ-3HEP
tch_20200703-023733_8,63363363-bccf-11ea-94cc-0242ac110002,std_1593740949479_408,MUHE-V4w4
tch_20200703-023733_4,634527d5-bccf-11ea-94cc-0242ac110002,std_1593740949579_404,b4Yk-JPhV
tch_20200703-023733_13,63f00dc1-bccf-11ea-94cc-0242ac110002,std_1593740950375_413,6RqQ-J2iH
tch_20200703-023733_14,678b0ed2-bccf-11ea-840b-0242ac110002,std_1593740956387_414,QrhT-4f8E
tch_20200703-023733_9,67271d3d-bccf-11ea-840b-0242ac110002,std_1593740956048_409,8nV3-96sp
tch_20200703-023733_10,67da40a4-bccf-11ea-94cc-0242ac110002,std_1593740957276_410,JW7V-eqgo
tch_20200703-023733_1,686764fc-bccf-11ea-94cc-0242ac110002,std_1593740958203_401,bQip-D6Mt
tch_20200703-023733_5,6894b615-bccf-11ea-94cc-0242ac110002,std_1593740958458_405,9BbU-uh3c
tch_20200703-023733_15,6b1a5013-bccf-11ea-94cc-0242ac110002,std_1593740962398_415,d389-Q38U
tch_20200703-023733_11,6b455743-bccf-11ea-840b-0242ac110002,std_1593740963014_411,64ZN-E36q
tch_20200703-023733_12,6f5588c3-bccf-11ea-94cc-0242ac110002,std_1593740969788_412,cQEp-W8ZB
tch_20200703-023733_6,6e94f80b-bccf-11ea-840b-0242ac110002,std_1593740968503_406,uUAi-9Rw8
tch_20200703-023733_16,6eb6d7a6-bccf-11ea-94cc-0242ac110002,std_1593740968411_416,PiDX-z7d8
tch_20200703-023733_2,704bcfef-bccf-11ea-94cc-0242ac110002,std_1593740971415_402,3Nhq-PYQB
tch_20200703-023733_7,6f8523b3-bccf-11ea-94cc-0242ac110002,std_1593740970132_407,JE4e-cgDa
tch_20200703-023733_3,6e7ae020-bccf-11ea-94cc-0242ac110002,std_1593740968387_403,Caui-GLJY
tch_20200703-023733_8,72f03bd5-bccf-11ea-840b-0242ac110002,std_1593740975872_408,MUHE-V4w4
tch_20200703-023733_17,7241854a-bccf-11ea-840b-0242ac110002,std_1593740974421_417,mU6i-g8mW
tch_20200703-023733_4,732db9c3-bccf-11ea-94cc-0242ac110002,std_1593740976261_404,b4Yk-JPhV
tch_20200703-023733_13,73b47581-bccf-11ea-94cc-0242ac110002,std_1593740977145_413,6RqQ-J2iH
tch_20200703-023733_14,75d002a6-bccf-11ea-94cc-0242ac110002,std_1593740980689_414,QrhT-4f8E
tch_20200703-023733_18,75d978c8-bccf-11ea-94cc-0242ac110002,std_1593740980431_418,MiTK-MLhZ
tch_20200703-023733_5,78419ede-bccf-11ea-840b-0242ac110002,std_1593740984801_405,9BbU-uh3c
tch_20200703-023733_15,78e188ee-bccf-11ea-840b-0242ac110002,std_1593740985828_415,d389-Q38U
tch_20200703-023733_9,768e49f5-bccf-11ea-94cc-0242ac110002,std_1593740981942_409,8nV3-96sp
tch_20200703-023733_10,76b5a851-bccf-11ea-840b-0242ac110002,std_1593740982190_410,JW7V-eqgo
tch_20200703-023733_19,7972f337-bccf-11ea-840b-0242ac110002,std_1593740986443_419,2N7X-uF4g
tch_20200703-023733_20,7d0568f7-bccf-11ea-94cc-0242ac110002,std_1593740992455_420,QR9h-Mytx
tch_20200703-023733_11,7a0b6264-bccf-11ea-94cc-0242ac110002,std_1593740987784_411,64ZN-E36q
tch_20200703-023733_6,7ebe3bf8-bccf-11ea-840b-0242ac110002,std_1593740995684_406,uUAi-9Rw8
tch_20200703-023733_16,7ed8c964-bccf-11ea-840b-0242ac110002,std_1593740995852_416,PiDX-z7d8
tch_20200703-023733_12,7e7a2eb7-bccf-11ea-94cc-0242ac110002,std_1593740995230_412,cQEp-W8ZB
tch_20200703-023733_7,7f4d3610-bccf-11ea-94cc-0242ac110002,std_1593740996610_407,JE4e-cgDa
tch_20200703-023733_8,80a0b860-bccf-11ea-94cc-0242ac110002,std_1593740998818_408,MUHE-V4w4
tch_20200703-023733_14,841879db-bccf-11ea-94cc-0242ac110002,std_1593741004664_414,QrhT-4f8E
tch_20200703-023733_21,80a39e2d-bccf-11ea-840b-0242ac110002,std_1593740998466_421,HsZY-7yU9
tch_20200703-023733_13,840c44a6-bccf-11ea-94cc-0242ac110002,std_1593741004577_413,6RqQ-J2iH
tch_20200703-023733_17,820e78a8-bccf-11ea-94cc-0242ac110002,std_1593741001223_417,mU6i-g8mW
tch_20200703-023733_22,842d39fe-bccf-11ea-94cc-0242ac110002,std_1593741004477_422,t9aV-n879
tch_20200703-023733_18,85c3e013-bccf-11ea-840b-0242ac110002,std_1593741007462_418,MiTK-MLhZ
tch_20200703-023733_9,87131c19-bccf-11ea-840b-0242ac110002,std_1593741009665_409,8nV3-96sp
tch_20200703-023733_23,87c5072b-bccf-11ea-94cc-0242ac110002,std_1593741010490_423,ji9X-2c6j
tch_20200703-023733_15,86cd39ea-bccf-11ea-840b-0242ac110002,std_1593741009169_415,d389-Q38U
tch_20200703-023733_10,88b8403d-bccf-11ea-840b-0242ac110002,std_1593741012424_410,JW7V-eqgo
tch_20200703-023733_19,894a4718-bccf-11ea-94cc-0242ac110002,std_1593741013378_419,2N7X-uF4g
tch_20200703-023733_11,8b1d326b-bccf-11ea-840b-0242ac110002,std_1593741016436_411,64ZN-E36q
tch_20200703-023733_20,8b1060f8-bccf-11ea-840b-0242ac110002,std_1593741016351_420,QR9h-Mytx
tch_20200703-023733_24,8b59ed26-bccf-11ea-840b-0242ac110002,std_1593741016500_424,twuT-MvBV
tch_20200703-023733_16,8ebf11cb-bccf-11ea-94cc-0242ac110002,std_1593741022521_416,PiDX-z7d8
tch_20200703-023733_25,8ef3b612-bccf-11ea-94cc-0242ac110002,std_1593741022512_425,DV4n-784T
tch_20200703-023733_14,91b260de-bccf-11ea-94cc-0242ac110002,std_1593741027413_414,QrhT-4f8E
tch_20200703-023733_12,8f57f5ac-bccf-11ea-840b-0242ac110002,std_1593741023520_412,cQEp-W8ZB
tch_20200703-023733_26,92836c68-bccf-11ea-94cc-0242ac110002,std_1593741028522_426,69ia-tZzM
tch_20200703-023733_13,92d8432a-bccf-11ea-840b-0242ac110002,std_1593741029385_413,6RqQ-J2iH
tch_20200703-023733_21,92bd68b6-bccf-11ea-840b-0242ac110002,std_1593741029222_421,HsZY-7yU9
tch_20200703-023733_22,932c2fb3-bccf-11ea-840b-0242ac110002,std_1593741029940_422,t9aV-n879
tch_20200703-023733_18,938d61f4-bccf-11ea-94cc-0242ac110002,std_1593741030585_418,MiTK-MLhZ
tch_20200703-023733_17,9313501e-bccf-11ea-840b-0242ac110002,std_1593741029802_417,mU6i-g8mW
tch_20200703-023733_27,961a27d2-bccf-11ea-94cc-0242ac110002,std_1593741034536_427,M9qG-rCdp
tch_20200703-023733_23,987b49ae-bccf-11ea-840b-0242ac110002,std_1593741038854_423,ji9X-2c6j
tch_20200703-023733_15,98813d31-bccf-11ea-94cc-0242ac110002,std_1593741038891_415,d389-Q38U
tch_20200703-023733_28,99ae71b2-bccf-11ea-840b-0242ac110002,std_1593741040548_428,ZUgT-vUWz
tch_20200703-023733_16,9d189ef2-bccf-11ea-94cc-0242ac110002,std_1593741046600_416,PiDX-z7d8
tch_20200703-023733_20,9a780390-bccf-11ea-94cc-0242ac110002,std_1593741042180_420,QR9h-Mytx
tch_20200703-023733_24,9aed8186-bccf-11ea-94cc-0242ac110002,std_1593741042959_424,twuT-MvBV
tch_20200703-023733_19,991b0c36-bccf-11ea-94cc-0242ac110002,std_1593741039882_419,2N7X-uF4g
tch_20200703-023733_29,9d42e35f-bccf-11ea-840b-0242ac110002,std_1593741046559_429,8J6p-swNX
tch_20200703-023733_25,a008ba81-bccf-11ea-840b-0242ac110002,std_1593741051502_425,DV4n-784T
tch_20200703-023733_26,a11129b3-bccf-11ea-94cc-0242ac110002,std_1593741053270_426,69ia-tZzM
tch_20200703-023733_30,a0d9030a-bccf-11ea-94cc-0242ac110002,std_1593741052572_430,Y32N-7YTW
tch_20200703-023733_22,a4e08164-bccf-11ea-840b-0242ac110002,std_1593741059647_422,t9aV-n879
tch_20200703-023733_17,a5921e4c-bccf-11ea-840b-0242ac110002,std_1593741060802_417,mU6i-g8mW
tch_20200703-023733_21,a3a4f394-bccf-11ea-840b-0242ac110002,std_1593741057583_421,HsZY-7yU9
tch_20200703-023733_31,a46e377a-bccf-11ea-94cc-0242ac110002,std_1593741058583_431,3MmL-UYuC
tch_20200703-023733_18,a4f987a8-bccf-11ea-94cc-0242ac110002,std_1593741059814_418,MiTK-MLhZ
tch_20200703-023733_32,a80392b1-bccf-11ea-840b-0242ac110002,std_1593741064596_432,Xg8J-LM6w
tch_20200703-023733_27,a63143f8-bccf-11ea-94cc-0242ac110002,std_1593741061869_427,M9qG-rCdp
tch_20200703-023733_23,a7ede865-bccf-11ea-840b-0242ac110002,std_1593741064780_423,ji9X-2c6j
tch_20200703-023733_28,a8f5bab7-bccf-11ea-94cc-0242ac110002,std_1593741066495_428,ZUgT-vUWz
tch_20200703-023733_20,aa4cc02b-bccf-11ea-94cc-0242ac110002,std_1593741068768_420,QR9h-Mytx
tch_20200703-023733_19,ab57038b-bccf-11ea-94cc-0242ac110002,std_1593741070484_419,2N7X-uF4g
tch_20200703-023733_24,ab3fd28f-bccf-11ea-94cc-0242ac110002,std_1593741070342_424,twuT-MvBV
tch_20200703-023733_33,ab9d5bdb-bccf-11ea-840b-0242ac110002,std_1593741070606_433,6UTV-6QgG
tch_20200703-023733_34,af3290a3-bccf-11ea-840b-0242ac110002,std_1593741076617_434,6L8V-6PVf
tch_20200703-023733_29,af093650-bccf-11ea-94cc-0242ac110002,std_1593741076683_429,8J6p-swNX
tch_20200703-023733_25,b09ea3a7-bccf-11ea-840b-0242ac110002,std_1593741079341_425,DV4n-784T
tch_20200703-023733_30,b2fe1723-bccf-11ea-94cc-0242ac110002,std_1593741083358_430,Y32N-7YTW
tch_20200703-023733_35,b2c728a3-bccf-11ea-94cc-0242ac110002,std_1593741082629_435,dN36-tAE9
tch_20200703-023733_31,b419723b-bccf-11ea-94cc-0242ac110002,std_1593741085161_431,3MmL-UYuC
tch_20200703-023733_26,b2bfae66-bccf-11ea-94cc-0242ac110002,std_1593741082905_426,69ia-tZzM
tch_20200703-023733_21,b3bb254b-bccf-11ea-840b-0242ac110002,std_1593741084588_421,HsZY-7yU9
tch_20200703-023733_36,b65705e0-bccf-11ea-840b-0242ac110002,std_1593741088640_436,oYvB-6CLX
tch_20200703-023733_22,b35a409f-bccf-11ea-94cc-0242ac110002,std_1593741083933_422,t9aV-n879
tch_20200703-023733_27,b5e5ce3e-bccf-11ea-94cc-0242ac110002,std_1593741088214_427,M9qG-rCdp
tch_20200703-023733_32,b549dbff-bccf-11ea-840b-0242ac110002,std_1593741087208_432,Xg8J-LM6w
tch_20200703-023733_28,b863c5e9-bccf-11ea-94cc-0242ac110002,std_1593741092377_428,ZUgT-vUWz
tch_20200703-023733_37,b9f206ce-bccf-11ea-840b-0242ac110002,std_1593741094652_437,KpYc-9MJn
tch_20200703-023733_23,b83eb23b-bccf-11ea-94cc-0242ac110002,std_1593741092144_423,ji9X-2c6j
tch_20200703-023733_24,bb7faba6-bccf-11ea-840b-0242ac110002,std_1593741097600_424,twuT-MvBV
tch_20200703-023733_33,bc440e04-bccf-11ea-94cc-0242ac110002,std_1593741098897_433,6UTV-6QgG
tch_20200703-023733_38,bd86ee3b-bccf-11ea-840b-0242ac110002,std_1593741100662_438,8D64-v2hd
tch_20200703-023733_34,bd7ba36b-bccf-11ea-840b-0242ac110002,std_1593741100928_434,6L8V-6PVf
tch_20200703-023733_29,bf2f4698-bccf-11ea-94cc-0242ac110002,std_1593741103789_429,8J6p-swNX
tch_20200703-023733_35,c0fcda47-bccf-11ea-94cc-0242ac110002,std_1593741106813_435,dN36-tAE9
tch_20200703-023733_39,c11c70fa-bccf-11ea-840b-0242ac110002,std_1593741106674_439,942x-ZCZT
tch_20200703-023733_30,c0f2c90f-bccf-11ea-840b-0242ac110002,std_1593741106746_430,Y32N-7YTW
tch_20200703-023733_25,c0a8ee13-bccf-11ea-840b-0242ac110002,std_1593741106254_425,DV4n-784T
tch_20200703-023733_40,c4b1572e-bccf-11ea-94cc-0242ac110002,std_1593741112684_440,Y4Yy-mgd6
tch_20200703-023733_31,c227033b-bccf-11ea-94cc-0242ac110002,std_1593741108787_431,3MmL-UYuC
tch_20200703-023733_26,c2e941ad-bccf-11ea-94cc-0242ac110002,std_1593741110052_426,69ia-tZzM
tch_20200703-023733_36,c40315e1-bccf-11ea-94cc-0242ac110002,std_1593741111877_436,oYvB-6CLX
tch_20200703-023733_32,c65061a5-bccf-11ea-840b-0242ac110002,std_1593741115696_432,Xg8J-LM6w
tch_20200703-023733_27,c62188ea-bccf-11ea-840b-0242ac110002,std_1593741115436_427,M9qG-rCdp
tch_20200703-023733_41,c84309de-bccf-11ea-94cc-0242ac110002,std_1593741118695_441,AGPs-297Q
tch_20200703-023733_37,c9dc9544-bccf-11ea-94cc-0242ac110002,std_1593741121691_437,KpYc-9MJn
tch_20200703-023733_28,c91b679c-bccf-11ea-840b-0242ac110002,std_1593741120458_428,ZUgT-vUWz
tch_20200703-023733_34,ccf287d2-bccf-11ea-840b-0242ac110002,std_1593741126880_434,6L8V-6PVf
tch_20200703-023733_38,ccf08be6-bccf-11ea-840b-0242ac110002,std_1593741126878_438,8D64-v2hd
tch_20200703-023733_42,cbd83e3d-bccf-11ea-94cc-0242ac110002,std_1593741124706_442,iDuy-Q43b
tch_20200703-023733_33,cc2af1cd-bccf-11ea-94cc-0242ac110002,std_1593741125575_433,6UTV-6QgG
tch_20200703-023733_29,cf57526d-bccf-11ea-840b-0242ac110002,std_1593741130875_429,8J6p-swNX
tch_20200703-023733_35,cfc27082-bccf-11ea-840b-0242ac110002,std_1593741131612_435,dN36-tAE9
tch_20200703-023733_43,cf6b293f-bccf-11ea-94cc-0242ac110002,std_1593741130717_443,8KvU-Kr9b
tch_20200703-023733_39,d10725e0-bccf-11ea-94cc-0242ac110002,std_1593741133736_439,942x-ZCZT
